drug_name,drugbank_id,atc_code,atc_level_3,atc_level_4,is_cardiovascular,degree_centrality,weighted_degree,betweenness_centrality,pri_score,contraindicated_count,major_count,moderate_count,minor_count
captopril,DB01197,"['C09AA01', 'C09BA01']",['C0,['C09,True,0.2497101785300255,0.41532643658176127,0.0906634587585387,0.42695482474035806,678,396,0,3
epanolol,DB13757,['C07AB10'],['C0,['C07,True,0.3032691861813123,0.46553073111362253,0.03090703297802802,0.4263597573374058,524,781,0,3
hydrocortisone,DB00741,"['S01CB03', 'A01AC03', 'S01BA02', 'S01CA03', 'D07AA02', 'S01BB01', 'D07XA01', 'D07BA04', 'S02CA03', 'A07EA02', 'S02BA01', 'R01AD60', 'H02AB09', 'D07CA01', 'S03CA04', 'C05AA01']",['S0,['S01,True,0.28750289821469976,0.45031730852821006,0.04656906319945356,0.4251556974939641,560,680,0,0
esatenolol,DB13443,['C07AB11'],['C0,['C07,True,0.2972408996058428,0.46348778579501,0.018406135067096055,0.4249746051260819,570,708,1,3
gepefrine,DB13703,['C01CA15'],['C0,['C01,True,0.23603060514722932,0.38850734590976266,0.1493500059720185,0.4249288739358687,606,411,0,1
apixaban,DB06605,['B01AF02'],['B0,['B01,True,0.29492232784604683,0.4477962270711988,0.0611638964348893,0.42277864446418884,466,806,0,0
clopidogrel,DB00758,['B01AC04'],['B0,['B01,True,0.2826338975191282,0.43284360601582195,0.07827486145771877,0.4203913028813226,475,744,0,0
canrenoic acid,DB09015,['C03DA02'],['C0,['C03,True,0.21052631578947367,0.39259323654698774,0.004601800221961176,0.4200083240527733,892,16,0,0
canrenone,DB12221,['C03DA03'],['C0,['C03,True,0.21052631578947367,0.39259323654698774,0.004601800221961176,0.4200083240527733,892,16,0,0
heparin,DB01109,"['B01AB51', 'C05BA03', 'S01XA14', 'C05BA53', 'B01AB01']",['B0,['B01,True,0.20890331555761651,0.3784664870033904,0.06213187518631855,0.41978482483345636,800,101,0,0
bevantolol,DB01295,"['C07AB06', 'C07BB06']",['C0,['C07,True,0.2972408996058428,0.45631574371902983,0.018406135067096055,0.4196053637981396,514,765,0,3
piretanide,DB02925,"['C03CA03', 'G01AE10']",['C0,['C03,True,0.22675631810804545,0.4068503868556029,0.0067428378349147335,0.4193565668316568,838,140,0,0
cloranolol,DB13508,['C07AA27'],['C0,['C07,True,0.2972408996058428,0.4556637398939407,0.018406135067096055,0.4191172509501448,510,768,1,3
fendiline,DB08980,['C08EA01'],['C0,['C08,True,0.2311616044516578,0.4106754759627923,0.005363168566368294,0.41897640981161555,823,174,0,0
lidoflazine,DB13766,['C08EX01'],['C0,['C08,True,0.2311616044516578,0.4104146744327567,0.005363168566368294,0.4187477179985427,821,176,0,0
prenylamine,DB04825,"['C01DX52', 'C01DX02']",['C0,['C01,True,0.2311616044516578,0.41028427366773884,0.005363168566368294,0.41863337209200624,820,177,0,0
levamlodipine,DB09237,['C08CA17'],['C0,['C08,True,0.2907488986784141,0.4514474484916978,0.015341642756306062,0.41824720403631666,540,712,0,2
bencyclane,DB13488,['C04AX11'],['C0,['C04,True,0.2311616044516578,0.408719464487525,0.005363168566368294,0.41726122121356896,808,189,0,0
gallopamil,DB12923,['C08DA02'],['C0,['C08,True,0.2311616044516578,0.4079370598974181,0.005363168566368294,0.4165751457743503,802,195,0,0
landiolol,DB12212,['C07AB14'],['C0,['C07,True,0.2492464641780663,0.4002434147613666,0.09678184373748168,0.41588054410414377,568,503,1,3
fluorometholone,DB00324,"['D07XB04', 'D07AB06', 'S01BA07', 'S01BB03', 'C05AA06', 'D07CB03', 'S01CB05', 'S01CA07', 'D10AA01']",['D0,['D07,True,0.19823788546255505,0.3583413022689733,0.08737815128641233,0.4155901238825606,753,102,0,0
digitoxin,DB01396,['C01AA04'],['C0,['C01,True,0.27243218177602596,0.4313222637572807,0.03388362523039742,0.4154091091917383,566,609,0,0
trimethaphan,DB01116,['C02BA01'],['C0,['C02,True,0.24553674936239275,0.4094584021559593,0.035517210581354604,0.41370475350309033,673,384,0,2
antithrombin iii human,DB11598,['B01AB02'],['B0,['B01,True,0.2629260375608625,0.42119447100756324,0.03798883923283924,0.4133119571633911,585,548,1,0
enalapril,DB00584,"['C09BA02', 'C09BB06', 'C09BB02', 'C09AA02']",['C0,['C09,True,0.2504057500579643,0.4093280013909415,0.04024311031103763,0.41143457110509213,625,452,0,3
fondaparinux,DB00569,['B01AX05'],['B0,['B01,True,0.2629260375608625,0.4178040511170999,0.03798883923283924,0.4105752544766753,558,576,0,0
bretylium,DB01158,['C01BD02'],['C0,['C01,True,0.23371203338743335,0.40306876467008607,0.006185624664183247,0.41057088172833983,743,263,0,2
vorapaxar,DB09030,['B01AC26'],['B0,['B01,True,0.26130303732900534,0.4129357558897679,0.05130722420280044,0.4102043994401855,537,590,0,0
enoxaparin,DB01225,['B01AB05'],['B0,['B01,True,0.20009274287039183,0.36586107971833437,0.029648535329962263,0.4095408806620108,792,71,0,0
reviparin,DB09259,['B01AB08'],['B0,['B01,True,0.20009274287039183,0.3657306789533165,0.029648535329962263,0.4094148542911381,791,72,0,0
norepinephrine,DB00368,['C01CA03'],['C0,['C01,True,0.23463946209135172,0.39567938798574287,0.03439040537436998,0.4091182452068735,675,336,0,1
dalteparin,DB06779,['B01AB04'],['B0,['B01,True,0.20009274287039183,0.3649482743632096,0.029648535329962263,0.40865869606590205,785,78,0,0
bemiparin,DB09258,['B01AB12'],['B0,['B01,True,0.20009274287039183,0.3644266713031383,0.029648535329962263,0.4081545905824114,781,82,0,0
tinzaparin,DB06822,['B01AB10'],['B0,['B01,True,0.20009274287039183,0.36429627053812047,0.029648535329962263,0.4080285642115387,780,83,0,0
nadroparin,DB08813,['B01AB06'],['B0,['B01,True,0.20009274287039183,0.36429627053812047,0.029648535329962263,0.4080285642115387,780,83,0,0
danaparoid,DB06754,['B01AB09'],['B0,['B01,True,0.20009274287039183,0.36416586977310267,0.029648535329962263,0.40790253784066605,779,84,0,0
parnaparin,DB09260,['B01AB07'],['B0,['B01,True,0.20009274287039183,0.363905068243067,0.029648535329962263,0.4076504850989207,777,86,0,0
acetyldigoxin,DB13691,"['C01AA02', 'C01AA52']",['C0,['C01,True,0.243681891954556,0.4020690254716161,0.02691486796340567,0.4069526984663825,633,417,0,1
sulodexide,DB06271,['B01AB11'],['B0,['B01,True,0.20032460004637143,0.36290532904459705,0.02973466585881812,0.40647954300784667,767,97,0,0
cilnidipine,DB09232,['C08CA14'],['C0,['C08,True,0.21330860190122886,0.3796835608102234,0.005422908205313635,0.4056809307942196,767,152,0,1
losartan,DB00678,"['C09CA01', 'C09DA01', 'C09DB06']",['C0,['C09,True,0.2650127521446789,0.41806485264713555,0.015089089125857266,0.4050579157237233,543,598,0,2
fenoldopam,DB00800,['C01CA19'],['C0,['C01,True,0.27683746811963833,0.42184647483265236,0.023732018358865133,0.403713230739418,453,739,0,2
fenofibrate,DB01039,"['C10BA03', 'C10BA12', 'C10AB05', 'C10BA09', 'C10BA04']",['C1,['C10,True,0.32112218873174125,0.4447535425541163,0.023094523112190683,0.40301865536583215,179,1206,0,0
ephedrine,DB01364,"['S01FB02', 'R01AB05', 'C01CA26', 'R03CA02', 'A08AA56', 'R01AA03']",['S0,['S01,True,0.22606074658010666,0.3828566460923237,0.028097603330170823,0.40283785498491176,663,311,0,1
riociguat,DB08931,['C02KX05'],['C0,['C02,True,0.2698817528402504,0.4119360166912979,0.03537095999729437,0.4016692496499006,447,715,0,2
theodrenaline,DB12927,['C01CA23'],['C0,['C01,True,0.2610711801530257,0.4003738155263844,0.05370943096803911,0.40062893068551664,443,683,0,0
tadalafil,DB00820,"['G04BE08', 'C02KX52', 'G04CB51', 'G04CA54', 'C02KX54']",['G0,['G04,True,0.2847206121029446,0.42606276623489525,0.009005668934032006,0.40035223394685476,406,820,0,2
phenylephrine,DB00388,"['S01FB01', 'R01AB01', 'C01CA06', 'R01AA04', 'C05AX06', 'S01FB51', 'S01GA05', 'R01BA53', 'S01GA55', 'R01BA03']",['S0,['S01,True,0.23603060514722932,0.3892897504998696,0.022635745317228454,0.4002627864039467,612,405,0,1
ibutilide,DB00308,['C01BD05'],['C0,['C01,True,0.2571296081613726,0.4071981222289837,0.007002870344038903,0.39902365714213817,535,574,0,0
valsartan,DB00177,"['C09DX05', 'C10BX10', 'C09DA03', 'C09CA03', 'C09DX02', 'C09DX01', 'C09DB08', 'C09DB01', 'C09DX04']",['C0,['C09,True,0.26524460932065846,0.4097626706076676,0.017958747909562693,0.3988413184789928,475,668,0,1
diazoxide,DB01119,"['G01AE10', 'C02DA01', 'V03AH01']",['G0,['G01,True,0.2522606074658011,0.39168043119186297,0.04366973579899434,0.39635745632498454,467,620,0,1
hydralazine,DB01275,"['C02DB02', 'C02LG02']",['C0,['C02,True,0.29329932761418964,0.42558463009649655,0.007792757121325247,0.3960567960721765,316,947,0,2
isoprenaline,DB01064,"['C01CA02', 'R03AK02', 'R03AB02', 'R03CB01', 'R03CB51']",['C0,['C01,True,0.20658474379782055,0.3601669129792228,0.015833766491377292,0.39535459563307995,683,208,0,0
irbesartan,DB01029,"['C09CA04', 'C09DB05', 'C09DA04', 'C09DX07']",['C0,['C09,True,0.27312775330396477,0.41202295053464316,0.008618279294375215,0.3947797119428823,415,761,0,2
moxisylyte,DB09205,"['C04AX10', 'G04BE06']",['C0,['C04,True,0.2654764664966381,0.40589411457880553,0.008704489691542612,0.39376471181820577,443,701,0,1
isoxsuprine,DB08941,['C04AA01'],['C0,['C04,True,0.19012288430326918,0.3437798835086499,0.008302278482457856,0.39345319060539163,725,94,0,1
quinapril,DB00881,"['C09AA06', 'C09BA06']",['C0,['C09,True,0.22606074658010666,0.374641397896201,0.01662874066295638,0.39323335414647825,604,368,0,3
tertatolol,DB13775,['C07AA16'],['C0,['C07,True,0.25805703686529097,0.3982439363644267,0.011064299554303086,0.3919954482844898,461,650,0,2
gemfibrozil,DB01241,['C10AB04'],['C1,['C10,True,0.2979364711337816,0.41680431191862993,0.029297344494517635,0.3919413004914009,198,1087,0,0
bosentan,DB00559,"['G01AE10', 'C02KX01']",['G0,['G01,True,0.2926037560862509,0.41397896200991047,0.020652301718005674,0.39014386768287546,234,1026,0,2
benazepril,DB00542,"['C09BB13', 'C09BA07', 'C09AA07']",['C0,['C09,True,0.21284488754926964,0.3596453099191515,0.012631591519889584,0.3889579305526617,622,293,0,3
potassium,DB14500,"['C03AB03', 'C03BB07', 'A12BA51', 'C03AB01', 'C03AB04', 'C03CB01', 'C03BB03', 'C03AB02', 'C03BB02', 'C03BB04', 'C03BB05', 'C03AB08', 'C03AB07', 'C03AB05', 'C03AB09', 'C03CB02', 'C03AB06']",['C0,['C03,True,0.19823788546255505,0.3480396418325654,0.00387278635689552,0.3888687282043314,674,181,0,0
prazosin,DB00457,"['C02LE01', 'C02CA01']",['C0,['C02,True,0.2035706005100858,0.3472137703207859,0.014875346753833799,0.38548059772714355,616,261,0,1
eprosartan,DB00876,"['C09DA02', 'C09CA02']",['C0,['C09,True,0.20472988638998377,0.3492567156393984,0.009767498384568814,0.38540449219499484,622,259,0,2
macitentan,DB08932,"['C02KX04', 'C02KX54']",['C0,['C02,True,0.2814746116392302,0.4052421107537164,0.006909305090589295,0.3853124387520634,279,933,0,2
telmisartan,DB00966,"['C09DB04', 'C10BX20', 'C09CA07', 'C09DX08', 'C09DA07']",['C0,['C09,True,0.23834917690702528,0.37446753020951057,0.010919654718755362,0.3836202390971738,477,549,0,2
midodrine,DB00211,['C01CA17'],['C0,['C01,True,0.19220959888708555,0.33413022689733113,0.012418283898518791,0.38259056486017995,630,198,0,1
metyrosine,DB00765,['C02KB01'],['C0,['C02,True,0.2582888940412706,0.38485612448926365,0.017861408683736535,0.38229972679492125,356,756,0,2
buflomedil,DB13510,['C04AX20'],['C0,['C04,True,0.19313702759100393,0.33365209075893243,0.016601925382490966,0.38207241806147274,615,218,0,0
candesartan,DB13919,"['C09DA06', 'C09DB07', 'C09DX06', 'C09CA06', 'C10BX19']",['C0,['C09,True,0.2501738928819847,0.38111796922541946,0.007731763573427421,0.38157628250447573,409,668,0,2
anistreplase,DB00029,['B01AD03'],['B0,['B01,True,0.16322745188963597,0.29935668955924544,0.030188403562023562,0.3812183119162237,653,51,0,0
adenosine,DB00640,['C01EB10'],['C0,['C01,True,0.1618363088337584,0.3024863079196731,0.002118570782114573,0.3808765347436298,691,7,0,0
arbutamine,DB01102,['C01CA22'],['C0,['C01,True,0.18293531184790168,0.32508910718942885,0.003171596978657072,0.38087206582632255,652,137,0,0
linsidomine,DB13400,['C01DX18'],['C0,['C01,True,0.20681660097380014,0.34456228809875683,0.015747940685694527,0.38039170732142674,565,325,0,2
ximelagatran,DB04898,['B01AE05'],['B0,['B01,True,0.2038024576860654,0.3404763974615318,0.02202379366803162,0.38027986235945255,560,319,0,0
reteplase,DB00015,['B01AD07'],['B0,['B01,True,0.1634593090656156,0.2980961488307398,0.030259964485105095,0.37953715417434897,642,62,1,0
tenecteplase,DB00031,['B01AD11'],['B0,['B01,True,0.1634593090656156,0.29796574806572196,0.030259964485105095,0.37939165096612026,640,65,0,0
mepindolol,DB13530,['C07AA14'],['C0,['C07,True,0.2506376072339439,0.3778144831783013,0.0106934753530702,0.37916001815081424,379,700,0,2
cilazapril,DB01340,"['C09BA08', 'C09AA08']",['C0,['C09,True,0.19986088569441224,0.33765104755281233,0.011112900007237992,0.3787731388927505,584,275,0,3
alteplase,DB00009,"['B01AD02', 'S01XA13']",['B0,['B01,True,0.1636911662415952,0.2976180126923411,0.03035355428161957,0.37873641330657803,635,71,0,0
bopindolol,DB08807,"['C07AA17', 'C07CA17']",['C0,['C07,True,0.2506376072339439,0.37729288011823003,0.0106934753530702,0.3787260164187318,375,704,0,2
guanethidine,DB01170,"['S01EX01', 'C02CC02', 'C02LF01']",['S0,['S01,True,0.26709946672849527,0.3885942797531079,0.006282956933723752,0.3786201586614676,296,854,0,2
saruplase,DB13646,['B01AD08'],['B0,['B01,True,0.1634593090656156,0.29718334347561504,0.030259964485105095,0.3785186317167477,634,71,0,0
temocapril,DB08836,['C09AA14'],['C0,['C09,True,0.22049617435659633,0.3539076762583674,0.015618362023684409,0.37845787376098605,501,447,0,3
trandolapril,DB00519,"['C09AA10', 'C09BB10']",['C0,['C09,True,0.19986088569441224,0.3369990437277232,0.011115937233672199,0.3781431103877264,579,280,0,3
ramipril,DB00178,"['C09BX03', 'C10BX04', 'C09BB05', 'C09AA05', 'C10BX18', 'C10BX17', 'C09BB07', 'C09BX05', 'C10BX06', 'C09BA05']",['C0,['C09,True,0.19870159981451427,0.33521689993914633,0.01104246871598279,0.3774197921499809,575,280,0,2
sacubitril,DB09292,['C09DX04'],['C0,['C09,True,0.2369580338511477,0.36625228201338783,0.010202083553606456,0.37727106966010776,426,595,0,1
imidapril,DB11783,['C09AA16'],['C0,['C09,True,0.20009274287039183,0.33626010605928885,0.011135745377379103,0.3772303364833981,571,289,0,3
betrixaban,DB12364,['B01AF04'],['B0,['B01,True,0.1963830280547183,0.329827001651743,0.02374535475550671,0.37675987060906413,553,294,0,0
tirofiban,DB00775,['B01AC17'],['B0,['B01,True,0.2306978900996986,0.35868903764235416,0.020330825873840566,0.37668403240948445,429,566,0,0
dihydroergocristine,DB13345,"['C04AE54', 'C04AE04']",['C0,['C04,True,0.24159517737073963,0.36868642962705384,0.010206517079497122,0.3765489057253953,396,646,0,0
naftidrofuryl,DB13588,['C04AX21'],['C0,['C04,True,0.15812659401808485,0.2938363905068243,0.0028964034716078323,0.376062432861154,664,17,0,1
beraprost,DB05229,['B01AC19'],['B0,['B01,True,0.19058659865522837,0.32326349647917935,0.022394413267778975,0.375290712647978,561,261,0,0
clofenamide,DB13663,"['C03BB07', 'C03BA07']",['C0,['C03,True,0.16624159517737075,0.3004433626010606,0.0042600942125464464,0.37354961051758856,631,86,0,0
fenquizone,DB13708,['C03BA13'],['C0,['C03,True,0.16624159517737075,0.3004433626010606,0.0042600942125464464,0.37354961051758856,631,86,0,0
clorexolone,DB13617,"['C03BA12', 'C03BA82']",['C0,['C03,True,0.16624159517737075,0.3004433626010606,0.0042600942125464464,0.37354961051758856,631,86,0,0
mefruside,DB13405,"['C03BB05', 'C03BA05']",['C0,['C03,True,0.16624159517737075,0.3004433626010606,0.0042600942125464464,0.37354961051758856,631,86,0,0
meticrane,DB13284,"['G01AE10', 'C03BA09']",['G0,['G01,True,0.16624159517737075,0.3004433626010606,0.0042600942125464464,0.37354961051758856,631,86,0,0
clopamide,DB13792,"['C03BB03', 'C03BA03']",['C0,['C03,True,0.16600973800139115,0.30013909414935236,0.004256324243605484,0.37349179630895835,631,85,0,0
synephrine,DB09203,"['S01GA06', 'S01GA56', 'C01CA08']",['S0,['S01,True,0.17319731045675862,0.3059201947318091,0.009618321619340132,0.3725412190322992,603,144,0,0
etilefrine,DB08985,"['C01CA51', 'C01CA01']",['C0,['C01,True,0.17319731045675862,0.3059201947318091,0.009618321619340132,0.3725412190322992,603,144,0,0
isosorbide mononitrate,DB01020,['C01DA14'],['C0,['C01,True,0.24808717829816831,0.3576458315222116,0.0505941458549819,0.37167736385640754,250,818,0,2
levosimendan,DB00922,['C01CX08'],['C0,['C01,True,0.15882216554602366,0.2903155698513431,0.003836805059298677,0.3713266974413598,630,54,0,1
methoxamine,DB00723,['C01CA10'],['C0,['C01,True,0.17412473916067703,0.30557245935842825,0.01023413201778175,0.3712710539280184,593,157,0,1
zofenopril,DB13166,"['C09BA15', 'C09BX07', 'C09AA15']",['C0,['C09,True,0.1963830280547183,0.3260453794662262,0.01094736078558316,0.37049789850062864,530,314,0,3
prenalterol,DB13777,['C01CA13'],['C0,['C01,True,0.17134245304892187,0.3024428409980005,0.006059150201937031,0.3701659518943049,595,144,0,0
metaraminol,DB00610,['C01CA09'],['C0,['C01,True,0.17412473916067703,0.30439885247326787,0.01023413201778175,0.37002017026460077,584,166,0,1
spirapril,DB01348,['C09AA11'],['C0,['C09,True,0.1966148852306979,0.32465443797270277,0.010970206155724273,0.3689386694023282,517,328,0,3
lepirudin,DB00001,['B01AE02'],['B0,['B01,True,0.15163459309065616,0.276058419542728,0.023159116807528985,0.3681332268547864,591,63,0,0
dopexamine,DB12313,['C01CA14'],['C0,['C01,True,0.1690238812891259,0.2966617404155438,0.013017755002919925,0.36791154138991544,574,155,0,0
pentosan polysulfate,DB00686,"['C05BA51', 'C05BA04', 'G04BX15']",['C0,['C05,True,0.16531416647345235,0.2915326436581761,0.01867191683357664,0.3676910210278328,572,141,0,0
azilsartan medoxomil,DB08822,"['C09CA09', 'C09DA09']",['C0,['C09,True,0.18687688383955484,0.31552638442145525,0.004848598952694563,0.3675019429254994,543,261,0,2
cyclandelate,DB04838,['C04AX01'],['C0,['C04,True,0.17760259680037097,0.30661566547857083,0.00243523315337097,0.36709432758922067,564,202,0,0
delapril,DB13312,"['C09AA12', 'C09BB12', 'C09BA12']",['C0,['C09,True,0.1961511708787387,0.3207858819438407,0.010955195051432637,0.36554970269610215,492,351,0,3
ambrisentan,DB06403,"['C02KX02', 'C02KX52']",['C0,['C02,True,0.25527475075353584,0.3642093366947753,0.010754952270049762,0.36549133473665757,228,871,0,2
rescinnamine,DB01180,"['C02LA52', 'C02LA02', 'C02AA01']",['C0,['C02,True,0.19707859958265708,0.32095974963053114,0.011013826448839917,0.3649368106628269,482,366,0,2
defibrotide,DB04932,['B01AX01'],['B0,['B01,True,0.15001159285879898,0.2732765365556811,0.007866715475062234,0.36398810490392813,586,61,0,0
triflusal,DB08814,['B01AC18'],['B0,['B01,True,0.14977973568281938,0.2724506650439016,0.007825342923104675,0.3633148614612207,582,64,0,0
nicergoline,DB00699,['C04AE02'],['C0,['C04,True,0.21238117319731045,0.33308702077718855,0.004933259572327563,0.3631510645473863,417,499,0,0
selexipag,DB11362,['B01AC27'],['B0,['B01,True,0.24808717829816831,0.35673302616708685,0.010235487392677668,0.3628411363518018,243,825,0,2
bivalirudin,DB00006,['B01AE06'],['B0,['B01,True,0.1486204498029214,0.27040771972528904,0.007675449166011894,0.3624412233497254,578,63,0,0
desirudin,DB11095,['B01AE01'],['B0,['B01,True,0.1486204498029214,0.27040771972528904,0.007675449166011894,0.3624412233497254,578,63,0,0
flecainide,DB01195,['C01BC04'],['C0,['C01,True,0.2235103176443311,0.3364774406676519,0.024257719346183853,0.36242443016941184,331,633,0,0
urokinase,DB00013,['B01AD04'],['B0,['B01,True,0.16322745188963597,0.2822741893419108,0.030188403562023562,0.3621375959419324,522,182,0,0
troxerutin,DB13124,"['C05CA04', 'C05CA54']",['C0,['C05,True,0.14838859262694182,0.2695818482135095,0.007666282775402423,0.3617705841758688,574,66,0,0
ancrod,DB05099,['B01AD09'],['B0,['B01,True,0.148852306978901,0.2700599843519082,0.0077168217179694526,0.36171368873034015,573,69,0,0
dermatan sulfate,DB15880,['B01AX04'],['B0,['B01,True,0.1486204498029214,0.2697557159001999,0.007675449166011894,0.3616605988012626,573,68,0,0
ditazole,DB08994,['B01AC01'],['B0,['B01,True,0.1486204498029214,0.26936451360514646,0.007675449166011894,0.361192224072185,570,71,0,0
cangrelor,DB06441,['B01AC25'],['B0,['B01,True,0.14977973568281938,0.2706250543336521,0.007825342923104675,0.3611417912512418,568,78,0,0
argatroban,DB00278,['B01AE03'],['B0,['B01,True,0.1486204498029214,0.26923411284012866,0.007675449166011894,0.36103609916249235,569,72,0,0
brinase,DB13199,['B01AD06'],['B0,['B01,True,0.148852306978901,0.2692775797618013,0.0077168217179694526,0.3607780327738689,567,75,0,0
drotrecogin alfa,DB00055,['B01AD10'],['B0,['B01,True,0.148852306978901,0.2691471789967834,0.0077168217179694526,0.360622090114457,566,76,0,0
protein c,DB11312,['B01AD12'],['B0,['B01,True,0.147693021099003,0.2669738329131531,0.007633009621037736,0.3595938124104239,562,74,1,0
octopamine,DB13251,['C01CA18'],['C0,['C01,True,0.15905402272200325,0.2800573763366078,0.004663295576093158,0.35951658469378633,547,139,0,0
