drug_id,category_name,source
DB00036,Increased Coagulation Factor IX Activity,DrugBank
DB00036,Increased Coagulation Factor X Activity,DrugBank
DB00036,Peptide Hydrolases,DrugBank
DB00036,Proteins,DrugBank
DB00036,Serine Endopeptidases,DrugBank
DB00036,Serine Proteases,DrugBank
DB00039,"Amino Acids, Peptides, and Proteins",DrugBank
DB00039,Biological Factors,DrugBank
DB00039,Detoxifying Agents for Antineoplastic Treatment,DrugBank
DB00039,Fibroblast Growth Factors,DrugBank
DB00039,Increased Epithelial Proliferation,DrugBank
DB00039,Intercellular Signaling Peptides and Proteins,DrugBank
DB00039,Mucocutaneous Epithelial Cell Growth Factor,DrugBank
DB00039,Peptides,DrugBank
DB00039,Proteins,DrugBank
DB00040,"Amino Acids, Peptides, and Proteins",DrugBank
DB00040,Antihypoglycemic Agent,DrugBank
DB00040,Decreased GI Motility,DrugBank
DB00040,Decreased GI Smooth Muscle Tone,DrugBank
DB00040,Decreased Glycolysis,DrugBank
DB00040,Gastrointestinal Agents,DrugBank
DB00040,Gastrointestinal Hormones,DrugBank
DB00040,Gastrointestinal Motility Inhibitor,DrugBank
DB00040,"Glucagon, antagonists & inhibitors",DrugBank
DB00040,Glycogenolytic Agents,DrugBank
DB00040,Glycogenolytic Hormones,DrugBank
DB00040,Hormones,DrugBank
DB00040,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00040,Increased Gluconeogenesis,DrugBank
DB00040,Increased Glycogenolysis,DrugBank
DB00040,Pancreatic Hormones,DrugBank
DB00040,Peptide Hormones,DrugBank
DB00040,Peptides,DrugBank
DB00040,Proglucagon,DrugBank
DB00040,Protein Precursors,DrugBank
DB00040,Proteins,DrugBank
DB00040,"Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins",DrugBank
DB00041,"Adjuvants, Immunologic",DrugBank
DB00041,"Amino Acids, Peptides, and Proteins",DrugBank
DB00041,Anti-HIV Agents,DrugBank
DB00041,Anti-Infective Agents,DrugBank
DB00041,Antineoplastic Agents,DrugBank
DB00041,Antineoplastic and Immunomodulating Agents,DrugBank
DB00041,Biological Factors,DrugBank
DB00041,Cancer immunotherapy,DrugBank
DB00041,Cytochrome P-450 CYP2E1 Inhibitors,DrugBank
DB00041,Cytochrome P-450 CYP2E1 Inhibitors (strength unknown),DrugBank
DB00041,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB00041,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB00041,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB00041,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00041,Cytokines,DrugBank
DB00041,Drugs that are Mainly Renally Excreted,DrugBank
DB00041,Hypotensive Agents,DrugBank
DB00041,Immunosuppressive Agents,DrugBank
DB00041,Immunotherapy,DrugBank
DB00041,Increased Lymphocyte Activation,DrugBank
DB00041,Increased Lymphocyte Cell Production,DrugBank
DB00041,Intercellular Signaling Peptides and Proteins,DrugBank
DB00041,Interleukins,DrugBank
DB00041,Lymphocyte Growth Factor,DrugBank
DB00041,Lymphokines,DrugBank
DB00041,Myelosuppressive Agents,DrugBank
DB00041,Narrow Therapeutic Index Drugs,DrugBank
DB00041,Peptides,DrugBank
DB00041,Proteins,DrugBank
DB00042,Acetylcholine Release Inhibitors,DrugBank
DB00042,Agents that produce neuromuscular block (indirect),DrugBank
DB00042,"Amino Acids, Peptides, and Proteins",DrugBank
DB00042,Amphibian Venoms,DrugBank
DB00042,Anti-Dyskinesia Agents,DrugBank
DB00042,Bacterial Proteins,DrugBank
DB00042,Bacterial Toxins,DrugBank
DB00042,Biological Factors,DrugBank
DB00042,Botulinum Toxins,DrugBank
DB00042,Central Nervous System Agents,DrugBank
DB00042,Central Nervous System Depressants,DrugBank
DB00042,Cholinergic Agents,DrugBank
DB00042,Complex Mixtures,DrugBank
DB00042,Endopeptidases,DrugBank
DB00042,Enzymes,DrugBank
DB00042,Enzymes and Coenzymes,DrugBank
DB00042,Ganglion Blockers,DrugBank
DB00042,Hydrolases,DrugBank
DB00042,Membrane Transport Modulators,DrugBank
DB00042,Metalloendopeptidases,DrugBank
DB00042,Metalloproteases,DrugBank
DB00042,Muscle Relaxants,DrugBank
DB00042,"Muscle Relaxants, Peripherally Acting Agents",DrugBank
DB00042,Musculo-Skeletal System,DrugBank
DB00042,Neurotoxins,DrugBank
DB00042,Neurotransmitter Agents,DrugBank
DB00042,Other Miscellaneous Therapeutic Agents,DrugBank
DB00042,Peptide Hydrolases,DrugBank
DB00042,Proteins,DrugBank
DB00042,"Toxins, Biological",DrugBank
DB00042,Venoms,DrugBank
DB00043,Agents to Treat Airway Disease,DrugBank
DB00043,"Amino Acids, Peptides, and Proteins",DrugBank
DB00043,Anti-Allergic Agents,DrugBank
DB00043,Anti-Asthmatic Agents,DrugBank
DB00043,Anti-IgE,DrugBank
DB00043,Antibodies,DrugBank
DB00043,"Antibodies, Monoclonal",DrugBank
DB00043,"Antibodies, Monoclonal, Humanized",DrugBank
DB00043,Antigens,DrugBank
DB00043,Biological Factors,DrugBank
DB00043,Blood Proteins,DrugBank
DB00043,Decreased IgE Activity,DrugBank
DB00043,Globulins,DrugBank
DB00043,IgE-directed Antibody Interactions,DrugBank
DB00043,Immunoglobulins,DrugBank
DB00043,Immunoproteins,DrugBank
DB00043,Proteins,DrugBank
DB00043,"Respiratory Agents, Miscellaneous",DrugBank
DB00043,Respiratory System Agents,DrugBank
DB00043,Serum Globulins,DrugBank
DB00046,Alimentary Tract and Metabolism,DrugBank
DB00046,"Amino Acids, Peptides, and Proteins",DrugBank
DB00046,Blood Glucose Lowering Agents,DrugBank
DB00046,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB00046,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB00046,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00046,Drugs Used in Diabetes,DrugBank
DB00046,Hormones,DrugBank
DB00046,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00046,Hypoglycemia-Associated Agents,DrugBank
DB00046,Insulin,DrugBank
DB00046,Insulin Analog,DrugBank
DB00046,"Insulin, Short-Acting",DrugBank
DB00046,"Insulins and Analogues for Injection, Fast-Acting",DrugBank
DB00046,Pancreatic Hormones,DrugBank
DB00046,Peptide Hormones,DrugBank
DB00046,Peptides,DrugBank
DB00047,Alimentary Tract and Metabolism,DrugBank
DB00047,"Amino Acids, Peptides, and Proteins",DrugBank
DB00047,Antimetabolites,DrugBank
DB00047,Biological Products,DrugBank
DB00047,Blood Glucose Lowering Agents,DrugBank
DB00047,Complex Mixtures,DrugBank
DB00047,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB00047,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB00047,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00047,Drugs Used in Diabetes,DrugBank
DB00047,Hormones,DrugBank
DB00047,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00047,Hypoglycemia-Associated Agents,DrugBank
DB00047,Hypolipidemic Agents,DrugBank
DB00047,Insulin,DrugBank
DB00047,Insulin Analog,DrugBank
DB00047,"Insulin, Long-Acting",DrugBank
DB00047,Lipid Regulating Agents,DrugBank
DB00047,Pancreatic Hormones,DrugBank
DB00047,Peptide Hormones,DrugBank
DB00047,Peptides,DrugBank
DB00048,Collagen-specific Enzyme,DrugBank
DB00048,Collagenases,DrugBank
DB00048,Dermatologicals,DrugBank
DB00048,Endopeptidases,DrugBank
DB00048,Enzymes,DrugBank
DB00048,Enzymes and Coenzymes,DrugBank
DB00048,Hydrolases,DrugBank
DB00048,Metalloendopeptidases,DrugBank
DB00048,Metalloproteases,DrugBank
DB00048,"Microbial Collagenase, antagonists & inhibitors",DrugBank
DB00048,Misc. Skin and Mucous Membrane Agents,DrugBank
DB00048,Musculo-Skeletal System,DrugBank
DB00048,Peptide Hydrolases,DrugBank
DB00048,Preparations for Treatment of Wounds and Ulcers,DrugBank
DB00049,Antigout Preparations,DrugBank
DB00049,Detoxifying Agents for Antineoplastic Treatment,DrugBank
DB00049,Enzymes,DrugBank
DB00049,Enzymes and Coenzymes,DrugBank
DB00049,Methemoglobinemia Associated Agents,DrugBank
DB00049,Musculo-Skeletal System,DrugBank
DB00049,Oxidoreductases,DrugBank
DB00049,Recombinant Proteins,DrugBank
DB00049,Urate Oxidase,DrugBank
DB00049,Uric Acid-specific Enzyme,DrugBank
DB00051,Agents reducing cytokine levels,DrugBank
DB00051,"Amino Acids, Peptides, and Proteins",DrugBank
DB00051,Anti-Inflammatory Agents,DrugBank
DB00051,Antibodies,DrugBank
DB00051,"Antibodies, Monoclonal",DrugBank
DB00051,"Antibodies, Monoclonal, Humanized",DrugBank
DB00051,Antineoplastic and Immunomodulating Agents,DrugBank
DB00051,Antirheumatic Agents,DrugBank
DB00051,Biological Products,DrugBank
DB00051,Biologics for Rheumatoid Arthritis Treatment,DrugBank
DB00051,Blood Proteins,DrugBank
DB00051,Disease-modifying Antirheumatic Agents,DrugBank
DB00051,Globulins,DrugBank
DB00051,Immunoglobulins,DrugBank
DB00051,Immunoproteins,DrugBank
DB00051,Immunosuppressive Agents,DrugBank
DB00051,Miscellaneous GI Drugs,DrugBank
DB00051,Proteins,DrugBank
DB00051,Serum Globulins,DrugBank
DB00051,Tumor necrosis factor alpha (TNF-alpha) inhibitors,DrugBank
DB00051,Tumor Necrosis Factor Blockers,DrugBank
DB00051,Tumor Necrosis Factor Receptor Blocking Activity,DrugBank
DB00052,Agents Causing Muscle Toxicity,DrugBank
DB00052,"Amino Acids, Peptides, and Proteins",DrugBank
DB00052,Anterior Pituitary Lobe Hormones and Analogues,DrugBank
DB00052,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB00052,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB00052,Cytochrome P-450 CYP2C19 Inhibitors,DrugBank
DB00052,Cytochrome P-450 CYP2C19 inhibitors (strength unknown),DrugBank
DB00052,Cytochrome P-450 CYP2C19 Inhibitors (weak),DrugBank
DB00052,Cytochrome P-450 Enzyme Inducers,DrugBank
DB00052,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00052,Growth Hormone,DrugBank
DB00052,"Growth Hormone, antagonists & inhibitors",DrugBank
DB00052,Hormones,DrugBank
DB00052,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00052,"Human Growth Hormone, antagonists & inhibitors",DrugBank
DB00052,P-glycoprotein substrates,DrugBank
DB00052,Peptide Hormones,DrugBank
DB00052,Peptides,DrugBank
DB00052,Pituitary,DrugBank
DB00052,Pituitary and Hypothalamic Hormones and Analogues,DrugBank
DB00052,Pituitary Hormones,DrugBank
DB00052,"Pituitary Hormones, Anterior",DrugBank
DB00052,Recombinant Human Growth Hormone,DrugBank
DB00052,Somatotropin Agonists,DrugBank
DB00052,Somatropin and Somatropin Agonists,DrugBank
DB00052,"Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins",DrugBank
DB00054,"Amino Acids, Peptides, and Proteins",DrugBank
DB00054,Antibodies,DrugBank
DB00054,"Antibodies, Monoclonal",DrugBank
DB00054,"Antibodies, Monoclonal, Humanized",DrugBank
DB00054,Anticoagulants,DrugBank
DB00054,Antiplatelet agents,DrugBank
DB00054,Blood and Blood Forming Organs,DrugBank
DB00054,Blood Proteins,DrugBank
DB00054,Globulins,DrugBank
DB00054,Glycoprotein IIb/IIIa Receptor-directed Monoclonal Antibodies,DrugBank
DB00054,Hematologic Agents,DrugBank
DB00054,Immunoglobulin Fab Fragments,DrugBank
DB00054,Immunoglobulin Fragments,DrugBank
DB00054,Immunoglobulins,DrugBank
DB00054,Immunoproteins,DrugBank
DB00054,Miscellaneous Therapeutic Agents,DrugBank
DB00054,Peptide Fragments,DrugBank
DB00054,Peptides,DrugBank
DB00054,Platelet Aggregation Inhibitors Excl. Heparin,DrugBank
DB00054,Proteins,DrugBank
DB00054,Serum Globulins,DrugBank
DB00055,"Amino Acids, Peptides, and Proteins",DrugBank
DB00055,Anti-Infective Agents,DrugBank
DB00055,Anticoagulants,DrugBank
DB00055,Biological Factors,DrugBank
DB00055,Blood and Blood Forming Organs,DrugBank
DB00055,Blood Coagulation Factor Inhibitors,DrugBank
DB00055,Blood Proteins,DrugBank
DB00055,Carbohydrates,DrugBank
DB00055,Enzyme Precursors,DrugBank
DB00055,Enzymes,DrugBank
DB00055,Enzymes and Coenzymes,DrugBank
DB00055,Fibrinolytic Agents,DrugBank
DB00055,Glycoconjugates,DrugBank
DB00055,Glycoproteins,DrugBank
DB00055,Protein Precursors,DrugBank
DB00055,Proteins,DrugBank
DB00055,Recombinant Activated Protein C,DrugBank
DB00056,"Amino Acids, Peptides, and Proteins",DrugBank
DB00056,Antibodies,DrugBank
DB00056,"Antibodies, Monoclonal",DrugBank
DB00056,"Antibodies, Monoclonal, Humanized",DrugBank
DB00056,Antibody-drug Conjugates,DrugBank
DB00056,Antineoplastic Agents,DrugBank
DB00056,"Antineoplastic Agents, Immunological",DrugBank
DB00056,Antineoplastic and Immunomodulating Agents,DrugBank
DB00056,Blood Proteins,DrugBank
DB00056,Calicheamicins,DrugBank
DB00056,Cancer immunotherapy,DrugBank
DB00056,Carbohydrates,DrugBank
DB00056,CD33-directed Antibody Interactions,DrugBank
DB00056,CD33-directed Cytotoxin,DrugBank
DB00056,Cytotoxins,DrugBank
DB00056,Globulins,DrugBank
DB00056,Glycosides,DrugBank
DB00056,Hepatotoxic Agents,DrugBank
DB00056,Immunoconjugates,DrugBank
DB00056,Immunoglobulins,DrugBank
DB00056,Immunologic Factors,DrugBank
DB00056,Immunoproteins,DrugBank
DB00056,Immunosuppressive Agents,DrugBank
DB00056,Immunotherapy,DrugBank
DB00056,Immunotoxins,DrugBank
DB00056,Monoclonal antibodies and antibody drug conjugates,DrugBank
DB00056,Myelosuppressive Agents,DrugBank
DB00056,Narrow Therapeutic Index Drugs,DrugBank
DB00056,Noxae,DrugBank
DB00056,Proteins,DrugBank
DB00056,Serum Globulins,DrugBank
DB00056,Toxic Actions,DrugBank
DB00057,Acetates,DrugBank
DB00057,"Acids, Acyclic",DrugBank
DB00057,Amines,DrugBank
DB00057,"Amino Acids, Peptides, and Proteins",DrugBank
DB00057,Antibodies,DrugBank
DB00057,Blood Proteins,DrugBank
DB00057,Diagnostic Radiopharmaceuticals,DrugBank
DB00057,Globulins,DrugBank
DB00057,Immunoglobulins,DrugBank
DB00057,Immunoproteins,DrugBank
DB00057,Indium (111In) Compounds,DrugBank
DB00057,Indium Radioisotopes,DrugBank
DB00057,Peptides,DrugBank
DB00057,Polyamines,DrugBank
DB00057,Proteins,DrugBank
DB00057,Serum Globulins,DrugBank
DB00057,Tumour Detection,DrugBank
DB00058,Acute-Phase Proteins,DrugBank
DB00058,Alpha-Globulins,DrugBank
DB00058,"Amino Acids, Peptides, and Proteins",DrugBank
DB00058,Antifibrinolytic Agents,DrugBank
DB00058,Blood and Blood Forming Organs,DrugBank
DB00058,Blood Proteins,DrugBank
DB00058,Carbohydrates,DrugBank
DB00058,Enzyme Inhibitors,DrugBank
DB00058,Enzymes,DrugBank
DB00058,Enzymes and Coenzymes,DrugBank
DB00058,Globulins,DrugBank
DB00058,Glycoconjugates,DrugBank
DB00058,Glycoproteins,DrugBank
DB00058,Hemostatics,DrugBank
DB00058,Human alpha-1 Proteinase Inhibitor,DrugBank
DB00058,Peptides,DrugBank
DB00058,Protease Inhibitors,DrugBank
DB00058,Proteinase Inhibitors,DrugBank
DB00058,"Proteinase Inhibitory Proteins, Secretory",DrugBank
DB00058,Proteins,DrugBank
DB00058,Serine Protease Inhibitors,DrugBank
DB00058,Serpins,DrugBank
DB00058,Serum Globulins,DrugBank
DB00058,Trypsin Inhibitors,DrugBank
DB00059,Alcohols,DrugBank
DB00059,Amidohydrolases,DrugBank
DB00059,Antineoplastic Agents,DrugBank
DB00059,Antineoplastic and Immunomodulating Agents,DrugBank
DB00059,Asparaginase,DrugBank
DB00059,Asparagine-specific Enzyme,DrugBank
DB00059,"Compounds used in a research, industrial, or household setting",DrugBank
DB00059,Delayed-Action Preparations,DrugBank
DB00059,Enzymes,DrugBank
DB00059,Enzymes and Coenzymes,DrugBank
DB00059,Ethylene Glycols,DrugBank
DB00059,Glycols,DrugBank
DB00059,Hydrolases,DrugBank
DB00059,Immunosuppressive Agents,DrugBank
DB00059,Macromolecular Substances,DrugBank
DB00059,Pegylated agents,DrugBank
DB00059,Polymers,DrugBank
DB00059,Thyroxine-binding globulin inhibitors,DrugBank
DB00060,"Adjuvants, Immunologic",DrugBank
DB00060,"Amino Acids, Peptides, and Proteins",DrugBank
DB00060,Anti-Infective Agents,DrugBank
DB00060,Antineoplastic and Immunomodulating Agents,DrugBank
DB00060,Antiviral Agents,DrugBank
DB00060,Biological Factors,DrugBank
DB00060,Cytochrome P-450 CYP1A2 Inhibitors,DrugBank
DB00060,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),DrugBank
DB00060,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00060,Cytokines,DrugBank
DB00060,Immunologic Factors,DrugBank
DB00060,Immunomodulatory Agents,DrugBank
DB00060,Intercellular Signaling Peptides and Proteins,DrugBank
DB00060,Interferon Type I,DrugBank
DB00060,Interferon-beta,DrugBank
DB00060,Interferons,DrugBank
DB00060,Peptides,DrugBank
DB00060,Proteins,DrugBank
DB00060,Recombinant Human Interferon beta,DrugBank
DB00061,"Adjuvants, Immunologic",DrugBank
DB00061,Aminohydrolases,DrugBank
DB00061,Antineoplastic and Immunomodulating Agents,DrugBank
DB00061,Bovine Intestinal Adenosine Deaminase,DrugBank
DB00061,Enzymes,DrugBank
DB00061,Enzymes and Coenzymes,DrugBank
DB00061,Hydrolases,DrugBank
DB00061,Nucleoside Deaminases,DrugBank
DB00061,Pegylated agents,DrugBank
DB00061,Severe Combined Immunodeficiency,DrugBank
DB00063,"Amino Acids, Peptides, and Proteins",DrugBank
DB00063,Antiplatelet agents,DrugBank
DB00063,Blood and Blood Forming Organs,DrugBank
DB00063,Decreased Platelet Aggregation,DrugBank
DB00063,Hematologic Agents,DrugBank
DB00063,Peptides,DrugBank
DB00063,"Peptides, Cyclic",DrugBank
DB00063,Platelet Aggregation Inhibitors Excl. Heparin,DrugBank
DB00065,Agents Causing Muscle Toxicity,DrugBank
DB00065,Agents reducing cytokine levels,DrugBank
DB00065,"Amino Acids, Peptides, and Proteins",DrugBank
DB00065,Anti-Inflammatory Agents,DrugBank
DB00065,Antibodies,DrugBank
DB00065,"Antibodies, Monoclonal",DrugBank
DB00065,Antineoplastic and Immunomodulating Agents,DrugBank
DB00065,Antirheumatic Agents,DrugBank
DB00065,Biological Products,DrugBank
DB00065,Biologics for Rheumatoid Arthritis Treatment,DrugBank
DB00065,Blood Proteins,DrugBank
DB00065,Complex Mixtures,DrugBank
DB00065,Dermatologicals,DrugBank
DB00065,Disease-modifying Antirheumatic Agents,DrugBank
DB00065,Gastrointestinal Agents,DrugBank
DB00065,Globulins,DrugBank
DB00065,Immunoglobulins,DrugBank
DB00065,Immunoproteins,DrugBank
DB00065,Immunosuppressive Agents,DrugBank
DB00065,Proteins,DrugBank
DB00065,Serum Globulins,DrugBank
DB00065,Tumor necrosis factor alpha (TNF-alpha) inhibitors,DrugBank
DB00065,Tumor Necrosis Factor Blockers,DrugBank
DB00065,Tumor Necrosis Factor Receptor Blocking Activity,DrugBank
DB00066,"Amino Acids, Peptides, and Proteins",DrugBank
DB00066,Follicle Stimulating Hormone,DrugBank
DB00066,Genito Urinary System and Sex Hormones,DrugBank
DB00066,Gonadotropins,DrugBank
DB00066,Gonadotropins and Antigonadotropins,DrugBank
DB00066,"Gonadotropins, Pituitary",DrugBank
DB00066,Hormones,DrugBank
DB00066,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00066,Peptide Hormones,DrugBank
DB00066,Peptides,DrugBank
DB00066,Pituitary Hormones,DrugBank
DB00066,"Pituitary Hormones, Anterior",DrugBank
DB00066,Proteins,DrugBank
DB00066,Sex Hormones and Modulators of the Genital System,DrugBank
DB00066,Thyroid Products,DrugBank
DB00067,"Amino Acids, Peptides, and Proteins",DrugBank
DB00067,Antidiuretic Agents,DrugBank
DB00067,Arginine Vasopressin,DrugBank
DB00067,"Arginine Vasopressin, analogs & derivatives",DrugBank
DB00067,Cardiovascular Agents,DrugBank
DB00067,Coagulants,DrugBank
DB00067,Decreased Diuresis,DrugBank
DB00067,Hematologic Agents,DrugBank
DB00067,Hemostatics,DrugBank
DB00067,Hormones,DrugBank
DB00067,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB00067,Natriuretic Agents,DrugBank
DB00067,Nerve Tissue Proteins,DrugBank
DB00067,Neuropeptides,DrugBank
DB00067,Oligopeptides,DrugBank
DB00067,Peptide Hormones,DrugBank
DB00067,Peptides,DrugBank
DB00067,Pituitary,DrugBank
DB00067,Pituitary Hormones,DrugBank
DB00067,"Pituitary Hormones, Posterior",DrugBank
DB00067,Proteins,DrugBank
DB00067,Vasoconstriction,DrugBank
DB00067,Vasoconstrictor Agents,DrugBank
DB00067,Vasopressin and Analogues,DrugBank
DB00067,Vasopressins,DrugBank
DB00068,"Adjuvants, Immunologic",DrugBank
DB00068,"Amino Acids, Peptides, and Proteins",DrugBank
DB00068,Antineoplastic and Immunomodulating Agents,DrugBank
DB00068,Biological Factors,DrugBank
DB00068,Cytochrome P-450 CYP1A2 Inhibitors,DrugBank
DB00068,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),DrugBank
DB00068,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB00068,Cytokines,DrugBank
DB00068,Immunologic Factors,DrugBank
DB00068,Immunosuppressive Agents,DrugBank
DB00068,Intercellular Signaling Peptides and Proteins,DrugBank
DB00068,Interferon Type I,DrugBank
DB00068,Interferon-beta,DrugBank
DB00068,Interferons,DrugBank
DB00068,Myelosuppressive Agents,DrugBank
DB00068,Peptides,DrugBank
DB00068,Proteins,DrugBank
DB00068,Recombinant Human Interferon beta,DrugBank
DB00069,"Adjuvants, Immunologic",DrugBank
DB00069,Alfa Interferons,DrugBank
DB00069,"Amino Acids, Peptides, and Proteins",DrugBank
DB00069,Anti-Infective Agents,DrugBank
DB00069,Antineoplastic and Immunomodulating Agents,DrugBank
DB00069,Antiviral Agents,DrugBank
DB00069,Biological Factors,DrugBank
DB00069,Cytochrome P-450 CYP1A2 Inhibitors,DrugBank
DB00069,Cytochrome P-450 CYP1A2 Inhibitors (strength unknown),DrugBank
