mesh_id,name,source
MESH:D010307,Parotid Neoplasms,CTD
MESH:D012510,Sarcoma 180,CTD
MESH:D045745,"Scleroderma, Limited",CTD
MESH:D003969,Vipoma,CTD
MESH:D020294,"Myasthenic Syndromes, Congenital",CTD
MESH:D020774,Pick Disease of the Brain,CTD
MESH:D020323,Tics,CTD
MESH:D005199,Fanconi Anemia,CTD
MESH:D013117,Spinal Cord Compression,CTD
MESH:D006998,Hypochondriasis,CTD
MESH:D009440,Neurasthenia,CTD
MESH:D018567,"Breast Neoplasms, Male",CTD
MESH:D006201,Hair Diseases,CTD
MESH:D006679,HIV Seropositivity,CTD
MESH:D013182,"Sprue, Tropical",CTD
MESH:D006525,"Hepatitis, Viral, Human",CTD
MESH:C538117,Human Herpesvirus 6 encephalitis,CTD
MESH:D007015,"Hypophosphatemia, Familial",CTD
MESH:D053584,Urinoma,CTD
MESH:D002115,Calciphylaxis,CTD
MESH:D003528,"Carcinoma, Adenoid Cystic",CTD
MESH:C531617,Amyotrophic lateral sclerosis 1,CTD
MESH:D010591,Phantom Limb,CTD
MESH:D020754,Spinocerebellar Ataxias,CTD
MESH:D020432,Trochlear Nerve Diseases,CTD
MESH:D054989,Nephrogenic Fibrosing Dermopathy,CTD
MESH:D013786,Thalamic Diseases,CTD
MESH:D054331,Sertoli Cell-Only Syndrome,CTD
MESH:D065766,Atypical Hemolytic Uremic Syndrome,CTD
MESH:D018237,Germinoma,CTD
MESH:D003744,Dental Enamel Hypoplasia,CTD
MESH:D011017,"Pneumonia, Lipid",CTD
MESH:D012466,Salivary Gland Diseases,CTD
MESH:D017094,"Porphyrias, Hepatic",CTD
MESH:D046351,"Protoporphyria, Erythropoietic",CTD
MESH:D014005,Tinea,CTD
MESH:D014006,Tinea Capitis,CTD
MESH:D029597,Romano-Ward Syndrome,CTD
MESH:D020920,Dyssomnias,CTD
MESH:D004422,Dystonia Musculorum Deformans,CTD
MESH:D012562,"Schizophrenia, Disorganized",CTD
MESH:D020178,"Sleep Disorders, Circadian Rhythm",CTD
MESH:D020919,"Sleep Disorders, Intrinsic",CTD
MESH:C562477,Halothane Hepatitis,CTD
MESH:D000347,Afibrinogenemia,CTD
MESH:D017541,"Aneurysm, False",CTD
MESH:D020152,Antithrombin III Deficiency,CTD
MESH:C536610,Familial cerebral cavernous malformation,CTD
MESH:D015432,"Glomerulonephritis, Membranoproliferative",CTD
MESH:D016489,"Head Injuries, Closed",CTD
MESH:D006994,Hypoaldosteronism,CTD
MESH:D007925,Leriche Syndrome,CTD
MESH:D008946,Mitral Valve Stenosis,CTD
MESH:D011186,Postphlebitic Syndrome,CTD
MESH:D019315,Retrobulbar Hemorrhage,CTD
MESH:D020206,"Subarachnoid Hemorrhage, Traumatic",CTD
MESH:D003699,Hepatitis D,CTD
MESH:D044342,Malnutrition,CTD
MESH:D003233,"Conjunctivitis, Allergic",CTD
MESH:D034701,"Mastocytosis, Cutaneous",CTD
MESH:D057973,Dent Disease,CTD
MESH:D011191,Potassium Deficiency,CTD
MESH:C565662,Acth-Independent Macronodular Adrenal Hyperplasia,CTD
MESH:D043204,"Mineralocorticoid Excess Syndrome, Apparent",CTD
MESH:D007690,Polycystic Kidney Diseases,CTD
MESH:D003790,Dental Pulp Necrosis,CTD
MESH:D017246,"Ophthalmoplegia, Chronic Progressive External",CTD
MESH:D008067,Lipoma,CTD
MESH:D000752,"Anemia, Pernicious",CTD
MESH:C537359,Methylmalonic acidemia with homocystinuria,CTD
MESH:D008268,Macular Degeneration,CTD
MESH:D008947,Mixed Connective Tissue Disease,CTD
MESH:D013625,Takayasu Arteritis,CTD
MESH:D000747,"Anemia, Hypochromic",CTD
MESH:D007057,Ichthyosis,CTD
MESH:D007645,"Keratoderma, Palmoplantar",CTD
OMIM:616739,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 51",CTD
MESH:D005311,Fetal Hypoxia,CTD
MESH:D008439,Maxillary Diseases,CTD
MESH:D015207,"Osteoarthritis, Hip",CTD
MESH:D014847,Vulvitis,CTD
MESH:D000377,Agnosia,CTD
MESH:C535700,Malignant mesenchymal tumor,CTD
MESH:D000196,Actinomycosis,CTD
MESH:D016863,Bacillaceae Infections,CTD
MESH:D003015,Clostridium Infections,CTD
MESH:D012569,Schizotypal Personality Disorder,CTD
MESH:D001913,Bowen's Disease,CTD
MESH:D017789,"Granuloma, Pyogenic",CTD
MESH:D017444,"Skin Diseases, Papulosquamous",CTD
MESH:D016263,AIDS-Associated Nephropathy,CTD
MESH:D008068,Lipomatosis,CTD
MESH:D008201,"Lymphangiectasis, Intestinal",CTD
MESH:D001265,Athletic Injuries,CTD
MESH:D018276,"Carcinoma, Medullary",CTD
MESH:D002429,Cecal Diseases,CTD
MESH:D002805,Chondrocalcinosis,CTD
MESH:D007416,Intestinal Perforation,CTD
MESH:D007417,Intestinal Polyps,CTD
MESH:D008415,Mastocytosis,CTD
MESH:D009999,"Ossification, Heterotopic",CTD
MESH:D006831,Polyhydramnios,CTD
MESH:D011546,Pseudohypoaldosteronism,CTD
MESH:D012585,Sciatica,CTD
MESH:D014524,Urethral Obstruction,CTD
MESH:D019896,alpha 1-Antitrypsin Deficiency,CTD
MESH:C536357,"Anemia, hypochromic microcytic",CTD
MESH:D001195,Asbestosis,CTD
MESH:D001260,Ataxia Telangiectasia,CTD
MESH:D006432,Hemochromatosis,CTD
MESH:D019189,Iron Metabolism Disorders,CTD
MESH:D020447,Parasomnias,CTD
MESH:D011528,Protozoan Infections,CTD
MESH:D000079690,Postoperative Cognitive Complications,CTD
MESH:D005132,Eye Manifestations,CTD
MESH:D006106,Granulosa Cell Tumor,CTD
MESH:D006971,Hypersplenism,CTD
MESH:D055985,Latent Tuberculosis,CTD
MESH:D010383,Pellagra,CTD
MESH:D010995,Pleural Diseases,CTD
MESH:D011251,"Pregnancy Complications, Infectious",CTD
MESH:D014385,"Tuberculosis, Gastrointestinal",CTD
MESH:D014390,"Tuberculosis, Meningeal",CTD
MESH:D026681,Vitamin B 6 Deficiency,CTD
MESH:D000072657,ST Elevation Myocardial Infarction,CTD
MESH:C535670,Accutane embryopathy,CTD
MESH:D002613,Cheilitis,CTD
MESH:D065817,Congenital Microtia,CTD
MESH:D003318,Corneal Opacity,CTD
MESH:C535542,Isotretinoin embryopathy like syndrome,CTD
MESH:D017593,Kleine-Levin Syndrome,CTD
MESH:D008265,Macrostomia,CTD
MESH:D008865,Microstomia,CTD
MESH:D053718,Scleromyxedema,CTD
MESH:D001229,"Aspergillosis, Allergic Bronchopulmonary",CTD
MESH:D058365,"Candidiasis, Invasive",CTD
MESH:D008271,Mycetoma,CTD
MESH:D013174,Sporotrichosis,CTD
MESH:D014627,Vaginitis,CTD
MESH:D000258,"Adenovirus Infections, Human",CTD
MESH:D017191,Ascaridida Infections,CTD
MESH:D017229,Enterobiasis,CTD
MESH:D008992,Monkey Diseases,CTD
MESH:D010123,Oxyuriasis,CTD
MESH:D010272,Parasitic Diseases,CTD
MESH:D012532,Scabies,CTD
MESH:D013319,"Strongyle Infections, Equine",CTD
MESH:D007738,Kyphosis,CTD
MESH:D013896,Thoracic Diseases,CTD
MESH:D056889,Barth Syndrome,CTD
MESH:D002006,Brucellosis,CTD
MESH:D002178,"Candidiasis, Chronic Mucocutaneous",CTD
MESH:D060605,Hyalohyphomycosis,CTD
MESH:C562581,"Hypercalcemia, Idiopathic, of Infancy",CTD
MESH:C536082,"Hypercalciuria, childhood idiopathic",CTD
MESH:D007973,Leukorrhea,CTD
MESH:D065606,Metabolic Side Effects of Drugs and Substances,CTD
MESH:D060446,Phaeohyphomycosis,CTD
MESH:D017695,Soft Tissue Injuries,CTD
MESH:D020299,"Intracranial Hemorrhage, Hypertensive",CTD
MESH:D009084,Mucopolysaccharidosis III,CTD
MESH:D050798,SUNCT Syndrome,CTD
MESH:D001471,Barrett Esophagus,CTD
MESH:D016603,Eosinophilia-Myalgia Syndrome,CTD
MESH:D006491,Hemothorax,CTD
MESH:D006551,"Hernia, Hiatal",CTD
MESH:D057045,Laryngopharyngeal Reflux,CTD
MESH:D045602,Steatorrhea,CTD
MESH:D053202,"Urinary Incontinence, Urge",CTD
MESH:D059350,Chronic Pain,CTD
MESH:D017237,Mitochondrial Encephalomyopathies,CTD
MESH:D009214,Myoma,CTD
MESH:D010378,Pedophilia,CTD
MESH:D020194,Unverricht-Lundborg Syndrome,CTD
MESH:C538007,"Dystonia, Dopa-responsive",CTD
MESH:D019578,Multiple System Atrophy,CTD
MESH:C538421,Neurodegeneration with brain iron accumulation (NBIA),CTD
MESH:D020189,Nocturnal Myoclonus Syndrome,CTD
MESH:C565276,"Parkinson Disease 6, Autosomal Recessive Early-Onset",CTD
MESH:D018458,Persistent Vegetative State,CTD
MESH:C537537,"Segawa syndrome, autosomal recessive",CTD
MESH:D014190,Transvestism,CTD
MESH:D000274,Adiposis Dolorosa,CTD
MESH:D020220,Facial Nerve Injuries,CTD
MESH:D012857,Situs Inversus,CTD
MESH:D016459,Prosthesis-Related Infections,CTD
MESH:D010282,Parathyroid Neoplasms,CTD
MESH:D016574,Seasonal Affective Disorder,CTD
MESH:D000849,Anomia,CTD
MESH:D003025,Clubfoot,CTD
MESH:C531609,Diffuse alopecia,CTD
MESH:D005258,Felty Syndrome,CTD
MESH:C538446,Speech disturbance - use of faulty phrasing and unrelated words,CTD
MESH:D014899,Wernicke Encephalopathy,CTD
MESH:D003286,Contracture,CTD
MESH:D005134,Eye Neoplasms,CTD
MESH:C563477,"Nephrolithiasis, Calcium Oxalate",CTD
MESH:D003111,Colonic Polyps,CTD
MESH:D066088,Infant Death,CTD
MESH:C567144,"Anemia, Hypochromic Microcytic, With Iron Overload",CTD
MESH:D015845,Tonic Pupil,CTD
MESH:D044584,"Carcinoma, Ductal",CTD
MESH:D018192,Lymphangioleiomyomatosis,CTD
MESH:D017514,Pityriasis Lichenoides,CTD
MESH:C536010,Achalasia microcephaly,CTD
MESH:D041881,"Cholecystitis, Acute",CTD
MESH:D016779,"Malaria, Cerebral",CTD
MESH:D004685,"Encephalomyelitis, Venezuelan Equine",CTD
MESH:D009050,"Fluorosis, Dental",CTD
MESH:D005497,Follicular Cyst,CTD
MESH:D020179,Jet Lag Syndrome,CTD
MESH:D055112,Pyometra,CTD
MESH:D000075363,Immunoglobulin Light-chain Amyloidosis,CTD
MESH:D008209,Lymphedema,CTD
MESH:C537372,Multi-centric Castleman's Disease,CTD
MESH:D010026,Osteosclerosis,CTD
MESH:D023981,"Sarcoma, Myeloid",CTD
MESH:C535469,Coproporphyria,CTD
MESH:D018442,"Lymphoma, B-Cell, Marginal Zone",CTD
MESH:D020163,Ornithine Carbamoyltransferase Deficiency Disease,CTD
MESH:D003109,"Colonic Diseases, Functional",CTD
MESH:D000083023,Colitis-Associated Neoplasms,CTD
MESH:D056769,Alstrom Syndrome,CTD
MESH:C535402,Galactorrhea-Hyperprolactinemia,CTD
MESH:D020065,Hepatopulmonary Syndrome,CTD
MESH:D053120,Respiratory Aspiration,CTD
MESH:D013130,Spinal Stenosis,CTD
MESH:D010202,Panophthalmitis,CTD
MESH:D012749,Sexually Transmitted Diseases,CTD
MESH:D014076,Tooth Diseases,CTD
MESH:D020924,Urological Manifestations,CTD
MESH:D004476,Ectodermal Dysplasia,CTD
MESH:D009264,"Nails, Malformed",CTD
MESH:C538458,Rapidly progressive glomerulonephritis with pulmonary hemorrhage,CTD
MESH:D000381,Agraphia,CTD
MESH:D020237,"Alexia, Pure",CTD
MESH:D020240,"Apraxia, Ideomotor",CTD
MESH:D016918,"Arthritis, Reactive",CTD
MESH:D002813,Chondrosarcoma,CTD
MESH:D017675,CREST Syndrome,CTD
MESH:D004679,Encephalomyelitis,CTD
MESH:D018325,Hemangioblastoma,CTD
MESH:D007007,Hypohidrosis,CTD
MESH:D020232,Kluver-Bucy Syndrome,CTD
MESH:D016400,"Lymphoma, Large-Cell, Immunoblastic",CTD
MESH:D009298,Nasal Polyps,CTD
MESH:D009381,"Neoplasms, Radiation-Induced",CTD
MESH:D010255,Paranasal Sinus Neoplasms,CTD
MESH:D010916,Pityriasis Rubra Pilaris,CTD
MESH:D025242,Spondylarthropathies,CTD
MESH:D013576,Syndactyly,CTD
MESH:D013899,Thoracic Neoplasms,CTD
MESH:D014328,Trophoblastic Neoplasms,CTD
MESH:D003291,Conversion Disorder,CTD
MESH:D004454,Echolalia,CTD
MESH:D013001,Somatoform Disorders,CTD
MESH:D002528,Cerebellar Neoplasms,CTD
MESH:D049970,Graves Ophthalmopathy,CTD
MESH:D016727,Orbital Pseudotumor,CTD
MESH:D015864,Panuveitis,CTD
MESH:D020277,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",CTD
MESH:D053714,Aspermia,CTD
MESH:D014770,Virilism,CTD
MESH:D006337,Heart Murmurs,CTD
MESH:D006939,Hyperemesis Gravidarum,CTD
MESH:D014606,"Uveitis, Anterior",CTD
MESH:D000798,Angiomatosis,CTD
MESH:D019066,Facies,CTD
MESH:D004204,Joint Dislocations,CTD
MESH:D046089,"Hearing Loss, Mixed Conductive-Sensorineural",CTD
MESH:D017574,Parasystole,CTD
MESH:D000562,Amebiasis,CTD
MESH:D004404,"Dysentery, Amebic",CTD
MESH:D004749,Entamoebiasis,CTD
MESH:D005757,"Gastritis, Atrophic",CTD
MESH:D014245,Trichomonas Infections,CTD
MESH:D014247,Trichomonas Vaginitis,CTD
MESH:D009196,Myeloproliferative Disorders,CTD
MESH:D000795,Fabry Disease,CTD
MESH:D014353,"Trypanosomiasis, African",CTD
MESH:C535953,Eosinophilic pustular folliculitis,CTD
MESH:D017497,Hidradenitis Suppurativa,CTD
MESH:D008589,Meningococcal Infections,CTD
MESH:D020424,Ulnar Neuropathies,CTD
MESH:D016869,Ureaplasma Infections,CTD
MESH:D014901,West Nile Fever,CTD
MESH:D014946,Wound Infection,CTD
MESH:D011111,Polymyalgia Rheumatica,CTD
MESH:D005329,"Fetishism, Psychiatric",CTD
MESH:C535474,Corneal dystrophy Avellino type,CTD
MESH:D057112,Corneal Perforation,CTD
MESH:D017577,Cutaneous Fistula,CTD
MESH:D007412,Intestinal Fistula,CTD
MESH:D007499,Iris Diseases,CTD
MESH:D007500,Iritis,CTD
MESH:D001747,Urinary Bladder Fistula,CTD
MESH:D019043,Vascular Neoplasms,CTD
MESH:D014719,Vesicovaginal Fistula,CTD
MESH:C537417,Butyrylcholinesterase deficiency,CTD
MESH:D001250,"Asthma, Exercise-Induced",CTD
MESH:D005596,"Fractures, Closed",CTD
MESH:D056586,Acute Chest Syndrome,CTD
MESH:D004420,Dystocia,CTD
MESH:D006560,Herpes Labialis,CTD
MESH:D006819,Hyaline Membrane Disease,CTD
MESH:D014813,Vitamin K Deficiency,CTD
MESH:D008080,Liposarcoma,CTD
MESH:D018205,"Neoplasms, Adipose Tissue",CTD
MESH:D000751,"Anemia, Neonatal",CTD
MESH:D056735,Autoimmune Lymphoproliferative Syndrome,CTD
MESH:D003394,Craniofacial Dysostosis,CTD
MESH:D005884,Gingival Hemorrhage,CTD
MESH:D004403,Dysentery,CTD
MESH:C536312,Juvenile pauciarticular chronic arthritis,CTD
MESH:D018263,"Adenocarcinoma, Follicular",CTD
MESH:D004653,Empyema,CTD
MESH:D000160,Vestibulocochlear Nerve Diseases,CTD
MESH:D006952,Hyperlipoproteinemia Type III,CTD
MESH:D014098,Toothache,CTD
MESH:D002472,"Cell Transformation, Viral",CTD
MESH:D002590,Cestode Infections,CTD
MESH:D001176,Arthrogryposis,CTD
MESH:D030361,Papillomavirus Infections,CTD
MESH:D014133,Tracheal Diseases,CTD
MESH:C536096,Myoclonic dystonia,CTD
MESH:D056151,Airway Remodeling,CTD
MESH:D007012,Hypopharyngeal Neoplasms,CTD
MESH:D020370,"Osteoarthritis, Knee",CTD
MESH:D013166,Spondylitis,CTD
MESH:D003112,Colonic Pseudo-Obstruction,CTD
MESH:D009444,"Neuritis, Autoimmune, Experimental",CTD
MESH:D055031,Primary Graft Dysfunction,CTD
MESH:D006942,Hypergammaglobulinemia,CTD
MESH:D018636,Hypoplastic Left Heart Syndrome,CTD
MESH:D015862,Choroid Diseases,CTD
MESH:D005627,Frostbite,CTD
MESH:D006484,Hemorrhoids,CTD
MESH:D003914,Dextrocardia,CTD
MESH:D019052,"Depression, Postpartum",CTD
MESH:D054971,Orthostatic Intolerance,CTD
MESH:D007516,"Adenoma, Islet Cell",CTD
MESH:D018273,"Carcinoma, Islet Cell",CTD
MESH:D002915,Chylous Ascites,CTD
MESH:C566417,Endotoxin Hyporesponsiveness,CTD
MESH:D013945,Thymoma,CTD
MESH:D016862,"Tuberculoma, Intracranial",CTD
MESH:D046349,"Coproporphyria, Hereditary",CTD
MESH:D057180,Frontotemporal Dementia,CTD
MESH:D001733,Bites and Stings,CTD
MESH:D010326,Pasteurella Infections,CTD
MESH:D000126,Achlorhydria,CTD
MESH:D000076064,Drug Misuse,CTD
MESH:D000074607,Opium Dependence,CTD
MESH:D019121,Burkholderia Infections,CTD
MESH:D002916,Chylothorax,CTD
MESH:C531755,Kidney disorder involving deposition of calcium and oxalate or phosphate in the renal tubules,CTD
MESH:D012035,Refsum Disease,CTD
MESH:D018279,"Carcinoma, Signet Ring Cell",CTD
MESH:D019247,HIV Wasting Syndrome,CTD
MESH:D004619,"Embolism, Amniotic Fluid",CTD
MESH:C554498,AIDS-related Kaposi sarcoma,CTD
MESH:D005549,Foreign-Body Reaction,CTD
MESH:D014067,Tonsillar Neoplasms,CTD
MESH:D020295,Brain Stem Neoplasms,CTD
MESH:D010022,Osteopetrosis,CTD
MESH:C536063,Osteoporosis-pseudoglioma syndrome,CTD
MESH:D020427,Peroneal Neuropathies,CTD
MESH:D014949,"Wounds, Nonpenetrating",CTD
MESH:D013581,Synovial Cyst,CTD
MESH:D009136,Muscular Dystrophies,CTD
MESH:D053207,Diurnal Enuresis,CTD
MESH:D055111,Failed Back Surgery Syndrome,CTD
MESH:C536404,"Nephrotic syndrome, idiopathic, steroid-resistant",CTD
MESH:D020330,Bell Palsy,CTD
MESH:D003555,Cystinuria,CTD
MESH:C536380,Evans Syndrome,CTD
MESH:D005208,Fasciitis,CTD
MESH:D005955,Glucosephosphate Dehydrogenase Deficiency,CTD
MESH:D006395,Hemarthrosis,CTD
MESH:D020192,Lafora Disease,CTD
MESH:D017512,Lichenoid Eruptions,CTD
MESH:D020720,"Myasthenia Gravis, Autoimmune, Experimental",CTD
MESH:C564628,Myasthenia Gravis with Thymus Hyperplasia,CTD
MESH:C536901,"Thrombotic thrombocytopenic purpura, acquired",CTD
MESH:D020968,Brachial Plexus Neuritis,CTD
MESH:D009494,Neurosyphilis,CTD
MESH:D015823,Acanthamoeba Keratitis,CTD
MESH:D001404,Babesiosis,CTD
MESH:D014352,Trypanosomiasis,CTD
MESH:D006616,Hip Contracture,CTD
MESH:D007049,Iatrogenic Disease,CTD
MESH:D055013,"Osteoarthritis, Spine",CTD
MESH:D020425,Radial Neuropathy,CTD
MESH:D012783,Shoulder Dislocation,CTD
MESH:D010520,Aggressive Periodontitis,CTD
MESH:D015161,"Dementia, Multi-Infarct",CTD
MESH:D007589,Job Syndrome,CTD
MESH:D018301,"Neoplasms, Mesothelial",CTD
MESH:C563030,Heinz Body Anemias,CTD
MESH:D013436,Sulfhemoglobinemia,CTD
MESH:D052858,Cystocele,CTD
MESH:D010623,Phencyclidine Abuse,CTD
MESH:D002759,"Adenoma, Bile Duct",CTD
MESH:D005834,"Genital Neoplasms, Male",CTD
MESH:D006986,Hypervitaminosis A,CTD
MESH:D020191,"Myoclonic Epilepsies, Progressive",CTD
MESH:D013341,Sturge-Weber Syndrome,CTD
MESH:D010864,Pilonidal Sinus,CTD
MESH:D006848,Testicular Hydrocele,CTD
MESH:D018307,"Neoplasms, Squamous Cell",CTD
MESH:D058734,Exsanguination,CTD
MESH:D056806,"Urea Cycle Disorders, Inborn",CTD
MESH:D011694,"Purpura, Hyperglobulinemic",CTD
MESH:D000098850,Polymorphic Catecholaminergic Ventricular Tachycardia,CTD
MESH:D013364,Submandibular Gland Diseases,CTD
MESH:D046648,"Hematoma, Subdural, Intracranial",CTD
MESH:D001006,"Anus, Imperforate",CTD
MESH:D001139,Arnold-Chiari Malformation,CTD
MESH:C563401,"Choreoathetosis-Spasticity, Episodic",CTD
MESH:D018549,Cryptogenic Organizing Pneumonia,CTD
MESH:C536226,Cutis marmorata telangiectatica congenita,CTD
MESH:D004803,Eosinophilic Granuloma,CTD
MESH:D004820,Epidermolysis Bullosa,CTD
MESH:D017036,Epilepsia Partialis Continua,CTD
MESH:C537922,Fetal hydantoin syndrome,CTD
MESH:D018305,Ganglioneuroblastoma,CTD
MESH:D006228,"Hand Deformities, Congenital",CTD
MESH:D006554,"Hernia, Umbilical",CTD
MESH:D017098,IgA Deficiency,CTD
MESH:D007119,Immunoblastic Lymphadenopathy,CTD
MESH:C537030,Lipomyelomeningocele,CTD
MESH:D020423,Median Neuropathy,CTD
MESH:D008637,Mesenchymoma,CTD
MESH:D017600,"Neuroectodermal Tumor, Melanotic",CTD
MESH:D055496,Neurogenic Bowel,CTD
MESH:D013132,Spinocerebellar Degenerations,CTD
MESH:C536779,Systemic necrotizing angiitis,CTD
MESH:D020429,Tibial Neuropathy,CTD
MESH:D010939,Plant Poisoning,CTD
MESH:C537358,Methylmalonic acidemia,CTD
MESH:D001010,"Anxiety, Separation",CTD
MESH:D000151,Acinetobacter Infections,CTD
MESH:D045826,Flavobacteriaceae Infections,CTD
MESH:D016066,"Pleural Effusion, Malignant",CTD
MESH:C536778,Systemic carnitine deficiency,CTD
MESH:C536827,Glomus vagale tumors,CTD
MESH:D020314,Central Nervous System Fungal Infections,CTD
MESH:C565891,Calcification of Joints and Arteries,CTD
MESH:D015352,Dry Eye Syndromes,CTD
MESH:D020922,Sleep-Wake Transition Disorders,CTD
MESH:C536694,Westphal disease,CTD
MESH:D004169,Diphyllobothriasis,CTD
MESH:D009889,Opisthorchiasis,CTD
MESH:D012552,Schistosomiasis,CTD
MESH:D012554,Schistosomiasis japonica,CTD
MESH:D013622,Taeniasis,CTD
MESH:D014201,Trematode Infections,CTD
MESH:D003095,Collagen Diseases,CTD
MESH:D051359,"Lymphohistiocytosis, Hemophagocytic",CTD
MESH:C540770,Mitochondrial cytopathy,CTD
MESH:D015868,Pars Planitis,CTD
MESH:D014125,"Toxoplasmosis, Congenital",CTD
MESH:D000052,Acanthosis Nigricans,CTD
MESH:D029502,"Anemia, Hypoplastic, Congenital",CTD
MESH:D001607,Berylliosis,CTD
MESH:D018438,Blue Toe Syndrome,CTD
MESH:D006392,"Hemangioma, Cavernous",CTD
MESH:D017681,Hypereosinophilic Syndrome,CTD
MESH:D018979,"Myositis, Inclusion Body",CTD
MESH:D015436,"Panniculitis, Peritoneal",CTD
MESH:D015493,"Paraparesis, Tropical Spastic",CTD
MESH:D013160,Splenic Neoplasms,CTD
MESH:D006053,Goldenhar Syndrome,CTD
MESH:D020339,Optic Nerve Glioma,CTD
MESH:D000034,"Abortion, Veterinary",CTD
MESH:D020201,"Brain Hemorrhage, Traumatic",CTD
MESH:D018275,"Carcinoma, Lobular",CTD
MESH:D059373,Mastodynia,CTD
MESH:D020235,Gait Apraxia,CTD
MESH:D020196,"Trauma, Nervous System",CTD
MESH:D005162,Factitious Disorders,CTD
MESH:D057774,Post-Exercise Hypotension,CTD
MESH:D012816,Signs and Symptoms,CTD
MESH:D054221,Classical Lissencephalies and Subcortical Band Heterotopias,CTD
MESH:D006044,"Goiter, Nodular",CTD
MESH:C566454,"Thyroid Hormone Metabolism, Abnormal",CTD
MESH:D020437,Hypoglossal Nerve Diseases,CTD
MESH:D004684,"Leukoencephalitis, Acute Hemorrhagic",CTD
MESH:D007627,Keloid,CTD
MESH:D020263,"Lead Poisoning, Nervous System",CTD
MESH:C538481,Acquired CJD,CTD
MESH:D005928,Glossitis,CTD
MESH:D046152,Gastrointestinal Stromal Tumors,CTD
MESH:D003333,Coronaviridae Infections,CTD
MESH:D018702,Filoviridae Infections,CTD
MESH:D006524,"Hepatitis, Viral, Animal",CTD
MESH:D018184,Paramyxoviridae Infections,CTD
MESH:D018186,Pneumovirus Infections,CTD
MESH:D005183,Failure to Thrive,CTD
MESH:D000007,Abdominal Injuries,CTD
MESH:C537948,"Ceroid lipofuscinosis, neuronal 1, infantile",CTD
MESH:D004769,Enterovirus Infections,CTD
MESH:C563161,Hypertensive Nephropathy,CTD
MESH:D011371,Progeria,CTD
MESH:D015861,Retinal Neovascularization,CTD
MESH:D012751,Sezary Syndrome,CTD
MESH:C564616,Spinocerebellar Ataxia 17,CTD
MESH:C536914,"Thyroid cancer, medullary",CTD
MESH:D014855,Wallerian Degeneration,CTD
MESH:D014898,Werner Syndrome,CTD
MESH:D018177,Flavivirus Infections,CTD
MESH:D006478,"Hemorrhagic Fever, American",CTD
MESH:D006479,"Hemorrhagic Fever, Crimean",CTD
MESH:D006480,Hemorrhagic Fever with Renal Syndrome,CTD
MESH:D007835,Lassa Fever,CTD
MESH:D010217,Phlebotomus Fever,CTD
MESH:D011024,"Pneumonia, Viral",CTD
MESH:D012088,Reoviridae Infections,CTD
MESH:D012295,Rift Valley Fever,CTD
MESH:D017565,"Sarcoidosis, Pulmonary",CTD
MESH:D013344,Subacute Sclerosing Panencephalitis,CTD
MESH:D014398,"Tuberculosis, Renal",CTD
MESH:D012178,Retinopathy of Prematurity,CTD
MESH:D003130,Combat Disorders,CTD
MESH:D011218,Prader-Willi Syndrome,CTD
MESH:D058496,Smith-Magenis Syndrome,CTD
MESH:D000306,Adrenal Cortex Neoplasms,CTD
MESH:D052496,"Lipodystrophy, Familial Partial",CTD
MESH:D001162,Arteriosclerosis Obliterans,CTD
MESH:D017719,Diabetic Foot,CTD
MESH:D054061,Ischemic Contracture,CTD
MESH:D057767,Kashin-Beck Disease,CTD
MESH:C536166,Keshan disease,CTD
MESH:D059246,Tachypnea,CTD
MESH:D001129,Argyria,CTD
MESH:D016638,Critical Illness,CTD
MESH:D020833,Diffuse Axonal Injury,CTD
MESH:C538646,"High serum cholesterol, familial",CTD
MESH:C535686,"Rippling muscle disease, 1",CTD
MESH:D014950,"Wounds, Penetrating",CTD
MESH:D051799,Delayed Graft Function,CTD
MESH:D008210,Lymphocele,CTD
MESH:D017566,Microvascular Angina,CTD
MESH:D010850,Picornaviridae Infections,CTD
MESH:D016891,"Polycystic Kidney, Autosomal Dominant",CTD
MESH:D013529,Surgical Wound Dehiscence,CTD
MESH:D015529,Choledochal Cyst,CTD
MESH:D017001,Tooth Demineralization,CTD
MESH:D014135,Tracheal Stenosis,CTD
MESH:D008587,"Meningitis, Viral",CTD
MESH:D005320,Fetal Macrosomia,CTD
MESH:C000721848,hypoglycemic encephalopathy,CTD
MESH:D007340,Insulinoma,CTD
MESH:D018921,Leukostasis,CTD
MESH:D000608,Renal Aminoacidurias,CTD
MESH:C537757,Renal hypouricemia,CTD
MESH:D012183,Retrograde Degeneration,CTD
MESH:D010229,Paracoccidioidomycosis,CTD
MESH:D000361,Agammaglobulinemia,CTD
MESH:D054066,"Leukemia, Large Granular Lymphocytic",CTD
MESH:D044148,Lymphatic Abnormalities,CTD
MESH:D007647,Kernicterus,CTD
MESH:D002249,Carbon Monoxide Poisoning,CTD
MESH:D000008,Abdominal Neoplasms,CTD
MESH:D018221,"Fibromatosis, Abdominal",CTD
MESH:D001850,"Bone Diseases, Infectious",CTD
MESH:D051271,"Headache Disorders, Secondary",CTD
MESH:D019846,Miller Fisher Syndrome,CTD
MESH:D018200,"Mixed Tumor, Mullerian",CTD
OMIM:614160,MUSCLE HYPERTROPHY,CTD
MESH:D018317,Nerve Sheath Neoplasms,CTD
