drug_id,pathway_id,source
DB00118,SMP0014882,DrugBank
DB00118,SMP0014883,DrugBank
DB00118,SMP0014884,DrugBank
DB00118,SMP0014885,DrugBank
DB00118,SMP0014886,DrugBank
DB00118,SMP0014887,DrugBank
DB00118,SMP0014888,DrugBank
DB00118,SMP0014889,DrugBank
DB00118,SMP0014890,DrugBank
DB00118,SMP0014891,DrugBank
DB00118,SMP0014892,DrugBank
DB00118,SMP0014893,DrugBank
DB00118,SMP0014894,DrugBank
DB00118,SMP0014895,DrugBank
DB00118,SMP0014896,DrugBank
DB00118,SMP0014897,DrugBank
DB00118,SMP0014898,DrugBank
DB00118,SMP0014899,DrugBank
DB00118,SMP0014900,DrugBank
DB00118,SMP0014901,DrugBank
DB00118,SMP0014902,DrugBank
DB00118,SMP0014903,DrugBank
DB00118,SMP0014904,DrugBank
DB00118,SMP0014905,DrugBank
DB00118,SMP0014906,DrugBank
DB00118,SMP0014907,DrugBank
DB00118,SMP0014908,DrugBank
DB00118,SMP0014909,DrugBank
DB00118,SMP0014910,DrugBank
DB00118,SMP0014911,DrugBank
DB00118,SMP0014912,DrugBank
DB00118,SMP0014913,DrugBank
DB00118,SMP0014914,DrugBank
DB00118,SMP0014915,DrugBank
DB00118,SMP0014916,DrugBank
DB00118,SMP0014917,DrugBank
DB00118,SMP0014918,DrugBank
DB00118,SMP0014919,DrugBank
DB00118,SMP0014920,DrugBank
DB00118,SMP0014921,DrugBank
DB00118,SMP0014922,DrugBank
DB00118,SMP0014923,DrugBank
DB00118,SMP0014924,DrugBank
DB00118,SMP0014925,DrugBank
DB00118,SMP0014926,DrugBank
DB00118,SMP0014927,DrugBank
DB00118,SMP0014928,DrugBank
DB00118,SMP0014929,DrugBank
DB00118,SMP0014930,DrugBank
DB00118,SMP0014931,DrugBank
DB00118,SMP0014932,DrugBank
DB00118,SMP0014933,DrugBank
DB00118,SMP0014934,DrugBank
DB00118,SMP0014935,DrugBank
DB00118,SMP0014936,DrugBank
DB00118,SMP0014937,DrugBank
DB00118,SMP0014938,DrugBank
DB00118,SMP0014939,DrugBank
DB00118,SMP0014940,DrugBank
DB00118,SMP0014941,DrugBank
DB00118,SMP0014942,DrugBank
DB00118,SMP0014943,DrugBank
DB00118,SMP0014944,DrugBank
DB00118,SMP0014945,DrugBank
DB00118,SMP0014946,DrugBank
DB00118,SMP0014947,DrugBank
DB00118,SMP0014948,DrugBank
DB00118,SMP0014949,DrugBank
DB00118,SMP0014950,DrugBank
DB00118,SMP0014951,DrugBank
DB00118,SMP0014952,DrugBank
DB00118,SMP0014953,DrugBank
DB00118,SMP0014954,DrugBank
DB00118,SMP0014955,DrugBank
DB00118,SMP0014956,DrugBank
DB00118,SMP0014957,DrugBank
DB00118,SMP0014958,DrugBank
DB00118,SMP0014959,DrugBank
DB00118,SMP0014960,DrugBank
DB00118,SMP0014961,DrugBank
DB00118,SMP0014962,DrugBank
DB00118,SMP0014963,DrugBank
DB00118,SMP0014964,DrugBank
DB00118,SMP0014965,DrugBank
DB00118,SMP0014966,DrugBank
DB00118,SMP0014967,DrugBank
DB00118,SMP0014968,DrugBank
DB00118,SMP0014969,DrugBank
DB00118,SMP0014970,DrugBank
DB00118,SMP0014971,DrugBank
DB00118,SMP0014972,DrugBank
DB00118,SMP0014973,DrugBank
DB00118,SMP0014974,DrugBank
DB00118,SMP0014975,DrugBank
DB00118,SMP0014976,DrugBank
DB00118,SMP0014977,DrugBank
DB00118,SMP0014978,DrugBank
DB00118,SMP0014979,DrugBank
DB00118,SMP0014980,DrugBank
DB00118,SMP0014981,DrugBank
DB00118,SMP0014982,DrugBank
DB00118,SMP0014983,DrugBank
DB00118,SMP0014984,DrugBank
DB00118,SMP0014985,DrugBank
DB00118,SMP0014986,DrugBank
DB00118,SMP0014987,DrugBank
DB00118,SMP0014988,DrugBank
DB00118,SMP0014989,DrugBank
DB00118,SMP0014990,DrugBank
DB00118,SMP0014991,DrugBank
DB00118,SMP0014992,DrugBank
DB00118,SMP0014993,DrugBank
DB00118,SMP0014994,DrugBank
DB00118,SMP0014995,DrugBank
DB00118,SMP0014996,DrugBank
DB00118,SMP0014997,DrugBank
DB00118,SMP0014998,DrugBank
DB00118,SMP0014999,DrugBank
DB00118,SMP0015000,DrugBank
DB00118,SMP0015001,DrugBank
DB00118,SMP0015002,DrugBank
DB00118,SMP0015003,DrugBank
DB00118,SMP0015004,DrugBank
DB00118,SMP0015005,DrugBank
DB00118,SMP0015006,DrugBank
DB00118,SMP0015007,DrugBank
DB00118,SMP0015008,DrugBank
DB00118,SMP0015009,DrugBank
DB00118,SMP0015010,DrugBank
DB00118,SMP0015011,DrugBank
DB00118,SMP0015012,DrugBank
DB00118,SMP0015013,DrugBank
DB00118,SMP0015014,DrugBank
DB00118,SMP0015015,DrugBank
DB00118,SMP0015016,DrugBank
DB00118,SMP0015017,DrugBank
DB00118,SMP0015018,DrugBank
DB00118,SMP0015019,DrugBank
DB00118,SMP0015020,DrugBank
DB00118,SMP0015021,DrugBank
DB00118,SMP0015022,DrugBank
DB00118,SMP0015023,DrugBank
DB00118,SMP0015024,DrugBank
DB00118,SMP0015025,DrugBank
DB00118,SMP0015026,DrugBank
DB00118,SMP0015027,DrugBank
DB00118,SMP0015028,DrugBank
DB00118,SMP0015029,DrugBank
DB00118,SMP0015030,DrugBank
DB00118,SMP0015031,DrugBank
DB00118,SMP0015032,DrugBank
DB00118,SMP0015033,DrugBank
DB00118,SMP0015034,DrugBank
DB00118,SMP0015035,DrugBank
DB00118,SMP0015036,DrugBank
DB00118,SMP0015037,DrugBank
DB00118,SMP0015038,DrugBank
DB00118,SMP0015039,DrugBank
DB00118,SMP0015040,DrugBank
DB00118,SMP0015041,DrugBank
DB00118,SMP0015042,DrugBank
DB00118,SMP0015043,DrugBank
DB00118,SMP0015044,DrugBank
DB00118,SMP0015045,DrugBank
DB00118,SMP0015046,DrugBank
DB00118,SMP0015047,DrugBank
DB00118,SMP0015048,DrugBank
DB00118,SMP0015049,DrugBank
DB00118,SMP0015050,DrugBank
DB00118,SMP0015051,DrugBank
DB00118,SMP0015052,DrugBank
DB00118,SMP0015053,DrugBank
DB00118,SMP0015054,DrugBank
DB00118,SMP0015055,DrugBank
DB00118,SMP0030234,DrugBank
DB00118,SMP0030241,DrugBank
DB00118,SMP0030242,DrugBank
DB00118,SMP0030243,DrugBank
DB00118,SMP0030244,DrugBank
DB00118,SMP0030245,DrugBank
DB00118,SMP0030246,DrugBank
DB00118,SMP0030247,DrugBank
DB00118,SMP0030248,DrugBank
DB00118,SMP0030249,DrugBank
DB00118,SMP0030250,DrugBank
DB00118,SMP0030251,DrugBank
DB00118,SMP0030252,DrugBank
DB00118,SMP0030253,DrugBank
DB00118,SMP0030254,DrugBank
DB00118,SMP0030255,DrugBank
DB00118,SMP0030256,DrugBank
DB00118,SMP0030257,DrugBank
DB00118,SMP0030258,DrugBank
DB00118,SMP0030259,DrugBank
DB00118,SMP0030260,DrugBank
DB00118,SMP0030261,DrugBank
DB00118,SMP0030262,DrugBank
DB00118,SMP0030263,DrugBank
DB00118,SMP0030264,DrugBank
DB00118,SMP0030265,DrugBank
DB00118,SMP0030266,DrugBank
DB00118,SMP0030267,DrugBank
DB00118,SMP0030268,DrugBank
DB00118,SMP0030269,DrugBank
DB00118,SMP0030270,DrugBank
DB00118,SMP0030271,DrugBank
DB00118,SMP0030272,DrugBank
DB00118,SMP0030273,DrugBank
DB00118,SMP0030274,DrugBank
DB00118,SMP0030275,DrugBank
DB00118,SMP0030276,DrugBank
DB00118,SMP0030277,DrugBank
DB00118,SMP0030278,DrugBank
DB00118,SMP0030279,DrugBank
DB00118,SMP0030280,DrugBank
DB00118,SMP0030281,DrugBank
DB00118,SMP0030282,DrugBank
DB00118,SMP0030283,DrugBank
DB00118,SMP0030284,DrugBank
DB00118,SMP0030285,DrugBank
DB00118,SMP0030286,DrugBank
DB00118,SMP0030287,DrugBank
DB00118,SMP0030288,DrugBank
DB00118,SMP0030289,DrugBank
DB00118,SMP0030290,DrugBank
DB00118,SMP0030291,DrugBank
DB00118,SMP0030292,DrugBank
DB00118,SMP0030293,DrugBank
DB00118,SMP0030294,DrugBank
DB00118,SMP0030295,DrugBank
DB00118,SMP0030296,DrugBank
DB00118,SMP0030297,DrugBank
DB00118,SMP0030298,DrugBank
DB00118,SMP0030299,DrugBank
DB00118,SMP0030300,DrugBank
DB00118,SMP0030301,DrugBank
DB00118,SMP0030302,DrugBank
DB00118,SMP0030303,DrugBank
DB00118,SMP0030304,DrugBank
DB00118,SMP0030305,DrugBank
DB00118,SMP0030306,DrugBank
DB00118,SMP0030307,DrugBank
DB00118,SMP0030308,DrugBank
DB00118,SMP0030309,DrugBank
DB00118,SMP0030310,DrugBank
DB00118,SMP0030311,DrugBank
DB00118,SMP0030312,DrugBank
DB00118,SMP0030313,DrugBank
DB00118,SMP0030314,DrugBank
DB00118,SMP0030315,DrugBank
DB00118,SMP0030316,DrugBank
DB00118,SMP0030317,DrugBank
DB00118,SMP0030318,DrugBank
DB00118,SMP0030319,DrugBank
DB00118,SMP0030320,DrugBank
DB00118,SMP0030321,DrugBank
DB00118,SMP0030880,DrugBank
DB00120,SMP0000008,DrugBank
DB00120,SMP0000206,DrugBank
DB00120,SMP0000369,DrugBank
DB00120,SMP0000370,DrugBank
DB00122,SMP0000025,DrugBank
DB00122,SMP0000033,DrugBank
DB00122,SMP0000123,DrugBank
DB00122,SMP0000177,DrugBank
DB00122,SMP0000214,DrugBank
DB00122,SMP0000221,DrugBank
DB00122,SMP0000222,DrugBank
DB00122,SMP0000340,DrugBank
DB00122,SMP0000341,DrugBank
DB00122,SMP0000570,DrugBank
DB00122,SMP0002313,DrugBank
DB00122,SMP0014212,DrugBank
DB00122,SMP0014216,DrugBank
DB00122,SMP0014217,DrugBank
DB00122,SMP0014218,DrugBank
DB00122,SMP0014219,DrugBank
DB00122,SMP0014220,DrugBank
DB00122,SMP0014221,DrugBank
DB00122,SMP0014222,DrugBank
DB00122,SMP0014223,DrugBank
DB00122,SMP0014224,DrugBank
DB00122,SMP0014225,DrugBank
DB00122,SMP0014226,DrugBank
DB00122,SMP0014227,DrugBank
DB00122,SMP0014228,DrugBank
DB00122,SMP0014229,DrugBank
DB00122,SMP0014230,DrugBank
DB00122,SMP0014231,DrugBank
DB00122,SMP0014232,DrugBank
DB00122,SMP0014233,DrugBank
DB00122,SMP0014234,DrugBank
DB00122,SMP0014235,DrugBank
DB00122,SMP0014236,DrugBank
DB00122,SMP0014237,DrugBank
DB00122,SMP0014238,DrugBank
DB00122,SMP0014239,DrugBank
DB00122,SMP0014240,DrugBank
DB00122,SMP0014241,DrugBank
DB00122,SMP0014242,DrugBank
DB00122,SMP0014243,DrugBank
DB00122,SMP0014244,DrugBank
DB00122,SMP0014245,DrugBank
DB00122,SMP0014246,DrugBank
DB00122,SMP0014247,DrugBank
DB00122,SMP0014248,DrugBank
DB00122,SMP0014249,DrugBank
DB00122,SMP0014250,DrugBank
DB00122,SMP0014251,DrugBank
DB00122,SMP0014252,DrugBank
DB00122,SMP0014253,DrugBank
DB00122,SMP0014254,DrugBank
DB00122,SMP0014255,DrugBank
DB00122,SMP0014256,DrugBank
DB00122,SMP0014257,DrugBank
DB00122,SMP0014258,DrugBank
DB00122,SMP0014259,DrugBank
DB00122,SMP0014260,DrugBank
DB00122,SMP0014261,DrugBank
DB00122,SMP0014262,DrugBank
DB00122,SMP0014263,DrugBank
DB00122,SMP0014264,DrugBank
DB00122,SMP0014265,DrugBank
DB00122,SMP0014266,DrugBank
DB00122,SMP0014267,DrugBank
DB00122,SMP0014268,DrugBank
DB00122,SMP0014269,DrugBank
DB00122,SMP0014270,DrugBank
DB00122,SMP0014271,DrugBank
DB00122,SMP0014272,DrugBank
DB00122,SMP0014273,DrugBank
DB00122,SMP0014274,DrugBank
DB00122,SMP0014275,DrugBank
DB00122,SMP0014276,DrugBank
DB00122,SMP0014277,DrugBank
DB00122,SMP0014278,DrugBank
DB00122,SMP0014279,DrugBank
DB00122,SMP0014280,DrugBank
DB00122,SMP0014281,DrugBank
DB00122,SMP0014282,DrugBank
DB00122,SMP0014283,DrugBank
DB00122,SMP0014284,DrugBank
DB00122,SMP0014285,DrugBank
DB00122,SMP0014286,DrugBank
DB00122,SMP0014287,DrugBank
DB00122,SMP0014288,DrugBank
DB00122,SMP0014289,DrugBank
DB00122,SMP0014290,DrugBank
DB00122,SMP0014291,DrugBank
DB00122,SMP0014292,DrugBank
DB00122,SMP0014293,DrugBank
DB00122,SMP0014294,DrugBank
DB00122,SMP0014295,DrugBank
DB00122,SMP0014296,DrugBank
DB00122,SMP0014297,DrugBank
DB00122,SMP0014298,DrugBank
DB00122,SMP0014299,DrugBank
DB00122,SMP0014300,DrugBank
DB00122,SMP0014301,DrugBank
DB00122,SMP0014302,DrugBank
DB00122,SMP0014303,DrugBank
DB00122,SMP0014304,DrugBank
DB00122,SMP0014305,DrugBank
DB00122,SMP0014306,DrugBank
DB00122,SMP0014307,DrugBank
DB00122,SMP0014308,DrugBank
DB00122,SMP0014309,DrugBank
DB00122,SMP0014310,DrugBank
DB00122,SMP0014311,DrugBank
DB00122,SMP0014312,DrugBank
DB00122,SMP0014313,DrugBank
DB00122,SMP0014314,DrugBank
DB00122,SMP0014315,DrugBank
DB00122,SMP0014316,DrugBank
DB00122,SMP0014317,DrugBank
DB00122,SMP0014318,DrugBank
DB00122,SMP0014319,DrugBank
DB00122,SMP0014320,DrugBank
DB00122,SMP0014321,DrugBank
DB00122,SMP0014322,DrugBank
DB00122,SMP0014323,DrugBank
DB00122,SMP0014324,DrugBank
DB00122,SMP0014325,DrugBank
DB00122,SMP0014326,DrugBank
DB00122,SMP0014327,DrugBank
DB00122,SMP0014328,DrugBank
DB00122,SMP0014329,DrugBank
DB00122,SMP0014330,DrugBank
DB00122,SMP0014331,DrugBank
DB00122,SMP0014332,DrugBank
DB00122,SMP0014333,DrugBank
DB00122,SMP0014334,DrugBank
DB00122,SMP0014335,DrugBank
DB00122,SMP0014336,DrugBank
DB00122,SMP0014337,DrugBank
DB00122,SMP0014338,DrugBank
DB00122,SMP0014339,DrugBank
DB00122,SMP0014340,DrugBank
DB00122,SMP0014341,DrugBank
DB00122,SMP0014342,DrugBank
DB00122,SMP0014343,DrugBank
DB00122,SMP0014344,DrugBank
DB00122,SMP0014345,DrugBank
DB00122,SMP0014346,DrugBank
DB00122,SMP0014347,DrugBank
DB00122,SMP0014348,DrugBank
DB00122,SMP0014349,DrugBank
DB00122,SMP0014350,DrugBank
DB00122,SMP0014351,DrugBank
DB00122,SMP0014352,DrugBank
DB00122,SMP0014353,DrugBank
DB00122,SMP0014354,DrugBank
DB00122,SMP0014355,DrugBank
DB00122,SMP0014356,DrugBank
DB00122,SMP0014357,DrugBank
DB00122,SMP0014358,DrugBank
DB00122,SMP0014359,DrugBank
DB00122,SMP0014360,DrugBank
DB00122,SMP0014361,DrugBank
DB00122,SMP0014362,DrugBank
DB00122,SMP0014363,DrugBank
DB00122,SMP0014364,DrugBank
DB00122,SMP0014365,DrugBank
DB00122,SMP0014366,DrugBank
DB00122,SMP0014367,DrugBank
DB00122,SMP0014368,DrugBank
DB00122,SMP0014369,DrugBank
DB00122,SMP0014370,DrugBank
DB00122,SMP0014371,DrugBank
DB00122,SMP0014372,DrugBank
DB00122,SMP0014373,DrugBank
DB00122,SMP0014374,DrugBank
DB00122,SMP0014375,DrugBank
DB00122,SMP0014376,DrugBank
DB00122,SMP0014377,DrugBank
DB00122,SMP0014378,DrugBank
DB00122,SMP0014379,DrugBank
DB00122,SMP0014380,DrugBank
DB00122,SMP0014381,DrugBank
DB00122,SMP0014382,DrugBank
DB00122,SMP0014383,DrugBank
DB00122,SMP0014384,DrugBank
DB00122,SMP0014385,DrugBank
DB00122,SMP0014386,DrugBank
DB00122,SMP0014387,DrugBank
DB00122,SMP0014388,DrugBank
DB00122,SMP0014389,DrugBank
DB00122,SMP0014390,DrugBank
DB00122,SMP0014391,DrugBank
DB00122,SMP0014392,DrugBank
DB00122,SMP0014393,DrugBank
DB00122,SMP0014394,DrugBank
DB00122,SMP0014395,DrugBank
DB00122,SMP0014396,DrugBank
DB00122,SMP0014397,DrugBank
DB00122,SMP0014398,DrugBank
DB00122,SMP0014399,DrugBank
DB00122,SMP0014400,DrugBank
DB00122,SMP0014401,DrugBank
DB00122,SMP0014402,DrugBank
DB00122,SMP0014403,DrugBank
DB00122,SMP0014404,DrugBank
DB00122,SMP0014405,DrugBank
DB00122,SMP0014406,DrugBank
DB00122,SMP0014407,DrugBank
DB00122,SMP0014408,DrugBank
DB00122,SMP0014409,DrugBank
DB00122,SMP0014410,DrugBank
DB00122,SMP0014411,DrugBank
DB00122,SMP0014412,DrugBank
DB00122,SMP0014413,DrugBank
DB00122,SMP0014414,DrugBank
DB00122,SMP0014415,DrugBank
DB00122,SMP0014416,DrugBank
DB00122,SMP0014417,DrugBank
DB00122,SMP0014418,DrugBank
DB00122,SMP0014419,DrugBank
DB00122,SMP0014420,DrugBank
DB00122,SMP0014421,DrugBank
DB00122,SMP0014422,DrugBank
DB00122,SMP0014423,DrugBank
DB00122,SMP0014424,DrugBank
DB00122,SMP0014425,DrugBank
DB00122,SMP0014426,DrugBank
DB00122,SMP0014427,DrugBank
DB00122,SMP0014428,DrugBank
DB00122,SMP0014429,DrugBank
DB00122,SMP0014430,DrugBank
DB00122,SMP0014431,DrugBank
DB00122,SMP0014432,DrugBank
DB00122,SMP0014433,DrugBank
DB00122,SMP0014434,DrugBank
DB00122,SMP0014435,DrugBank
DB00122,SMP0014436,DrugBank
DB00122,SMP0014437,DrugBank
DB00122,SMP0014438,DrugBank
DB00122,SMP0014439,DrugBank
DB00122,SMP0014440,DrugBank
DB00122,SMP0014441,DrugBank
DB00122,SMP0014442,DrugBank
DB00122,SMP0014443,DrugBank
DB00122,SMP0014444,DrugBank
DB00122,SMP0014445,DrugBank
DB00122,SMP0014446,DrugBank
DB00122,SMP0014447,DrugBank
DB00122,SMP0014448,DrugBank
DB00122,SMP0014449,DrugBank
DB00122,SMP0014450,DrugBank
DB00122,SMP0014451,DrugBank
DB00122,SMP0014452,DrugBank
DB00122,SMP0014453,DrugBank
DB00122,SMP0014454,DrugBank
DB00122,SMP0014455,DrugBank
DB00122,SMP0014456,DrugBank
DB00122,SMP0014457,DrugBank
DB00122,SMP0014458,DrugBank
DB00122,SMP0014459,DrugBank
DB00122,SMP0014460,DrugBank
DB00122,SMP0014461,DrugBank
DB00122,SMP0014462,DrugBank
DB00122,SMP0014463,DrugBank
DB00122,SMP0014464,DrugBank
DB00122,SMP0014465,DrugBank
DB00122,SMP0014466,DrugBank
DB00122,SMP0014467,DrugBank
DB00122,SMP0014468,DrugBank
DB00122,SMP0014469,DrugBank
DB00122,SMP0014470,DrugBank
DB00122,SMP0014471,DrugBank
DB00122,SMP0014472,DrugBank
DB00122,SMP0014473,DrugBank
DB00122,SMP0014474,DrugBank
DB00122,SMP0014475,DrugBank
DB00122,SMP0014476,DrugBank
DB00122,SMP0014477,DrugBank
DB00122,SMP0014478,DrugBank
DB00122,SMP0014479,DrugBank
DB00122,SMP0014480,DrugBank
DB00122,SMP0014481,DrugBank
DB00122,SMP0014482,DrugBank
DB00122,SMP0014483,DrugBank
DB00122,SMP0014484,DrugBank
DB00122,SMP0014485,DrugBank
DB00122,SMP0014486,DrugBank
DB00122,SMP0014487,DrugBank
DB00122,SMP0014488,DrugBank
DB00122,SMP0014489,DrugBank
DB00122,SMP0014490,DrugBank
DB00122,SMP0014491,DrugBank
DB00122,SMP0014492,DrugBank
DB00122,SMP0014493,DrugBank
DB00122,SMP0014494,DrugBank
DB00122,SMP0014495,DrugBank
DB00122,SMP0014496,DrugBank
DB00122,SMP0014497,DrugBank
DB00122,SMP0014498,DrugBank
DB00122,SMP0014499,DrugBank
DB00122,SMP0014500,DrugBank
DB00122,SMP0014501,DrugBank
DB00122,SMP0014502,DrugBank
DB00122,SMP0014503,DrugBank
DB00122,SMP0014504,DrugBank
DB00122,SMP0014505,DrugBank
DB00122,SMP0014506,DrugBank
DB00122,SMP0014507,DrugBank
DB00122,SMP0014508,DrugBank
DB00122,SMP0014509,DrugBank
DB00122,SMP0014510,DrugBank
DB00122,SMP0014511,DrugBank
DB00122,SMP0014512,DrugBank
DB00122,SMP0014513,DrugBank
DB00122,SMP0014514,DrugBank
DB00122,SMP0014515,DrugBank
DB00122,SMP0014516,DrugBank
DB00122,SMP0014517,DrugBank
DB00122,SMP0014518,DrugBank
DB00122,SMP0014519,DrugBank
DB00122,SMP0014520,DrugBank
DB00122,SMP0014521,DrugBank
DB00122,SMP0014522,DrugBank
DB00122,SMP0014523,DrugBank
DB00122,SMP0014524,DrugBank
DB00122,SMP0014525,DrugBank
DB00122,SMP0014526,DrugBank
DB00122,SMP0014527,DrugBank
DB00122,SMP0014528,DrugBank
DB00122,SMP0014529,DrugBank
DB00122,SMP0014530,DrugBank
DB00122,SMP0014531,DrugBank
DB00122,SMP0014532,DrugBank
DB00122,SMP0014533,DrugBank
DB00122,SMP0014534,DrugBank
DB00122,SMP0014535,DrugBank
DB00122,SMP0014536,DrugBank
DB00122,SMP0014537,DrugBank
DB00122,SMP0014538,DrugBank
DB00122,SMP0014539,DrugBank
DB00122,SMP0014540,DrugBank
DB00122,SMP0014541,DrugBank
DB00122,SMP0014542,DrugBank
DB00122,SMP0014543,DrugBank
DB00122,SMP0014544,DrugBank
DB00122,SMP0014545,DrugBank
DB00122,SMP0014546,DrugBank
DB00122,SMP0014547,DrugBank
DB00122,SMP0014548,DrugBank
DB00122,SMP0014549,DrugBank
DB00122,SMP0014550,DrugBank
DB00122,SMP0014551,DrugBank
DB00122,SMP0014552,DrugBank
DB00122,SMP0014553,DrugBank
DB00122,SMP0014554,DrugBank
DB00122,SMP0014555,DrugBank
DB00122,SMP0014556,DrugBank
DB00122,SMP0014557,DrugBank
DB00122,SMP0014558,DrugBank
DB00122,SMP0014559,DrugBank
DB00122,SMP0014560,DrugBank
DB00122,SMP0014561,DrugBank
DB00122,SMP0014562,DrugBank
DB00122,SMP0014563,DrugBank
DB00122,SMP0014564,DrugBank
DB00122,SMP0014565,DrugBank
DB00122,SMP0014566,DrugBank
DB00122,SMP0014567,DrugBank
DB00122,SMP0014568,DrugBank
DB00122,SMP0014569,DrugBank
DB00122,SMP0014570,DrugBank
DB00122,SMP0014571,DrugBank
DB00122,SMP0014572,DrugBank
DB00122,SMP0014573,DrugBank
DB00122,SMP0014574,DrugBank
DB00122,SMP0014575,DrugBank
DB00122,SMP0014576,DrugBank
DB00122,SMP0014577,DrugBank
DB00122,SMP0014578,DrugBank
DB00122,SMP0014579,DrugBank
DB00122,SMP0014580,DrugBank
DB00122,SMP0014581,DrugBank
DB00122,SMP0014582,DrugBank
DB00122,SMP0014583,DrugBank
DB00122,SMP0014584,DrugBank
DB00122,SMP0014585,DrugBank
DB00122,SMP0014586,DrugBank
DB00122,SMP0014587,DrugBank
DB00122,SMP0014588,DrugBank
DB00122,SMP0014589,DrugBank
DB00122,SMP0014590,DrugBank
DB00122,SMP0014591,DrugBank
DB00122,SMP0014592,DrugBank
DB00122,SMP0014593,DrugBank
DB00122,SMP0014594,DrugBank
DB00122,SMP0014595,DrugBank
DB00122,SMP0014596,DrugBank
DB00122,SMP0014597,DrugBank
DB00122,SMP0014598,DrugBank
DB00122,SMP0014599,DrugBank
DB00122,SMP0014600,DrugBank
DB00122,SMP0014601,DrugBank
DB00122,SMP0014602,DrugBank
DB00122,SMP0014603,DrugBank
DB00122,SMP0014604,DrugBank
DB00122,SMP0014605,DrugBank
DB00122,SMP0014606,DrugBank
DB00122,SMP0014607,DrugBank
DB00122,SMP0014608,DrugBank
DB00122,SMP0014609,DrugBank
DB00122,SMP0014610,DrugBank
DB00122,SMP0014611,DrugBank
DB00122,SMP0014612,DrugBank
DB00122,SMP0014613,DrugBank
DB00122,SMP0014614,DrugBank
DB00122,SMP0014615,DrugBank
DB00122,SMP0014616,DrugBank
DB00122,SMP0014617,DrugBank
DB00122,SMP0014618,DrugBank
DB00122,SMP0014619,DrugBank
DB00122,SMP0014620,DrugBank
DB00122,SMP0014621,DrugBank
DB00122,SMP0014622,DrugBank
DB00122,SMP0014623,DrugBank
DB00122,SMP0014624,DrugBank
DB00122,SMP0014625,DrugBank
DB00122,SMP0014626,DrugBank
DB00122,SMP0014627,DrugBank
DB00122,SMP0014628,DrugBank
DB00122,SMP0014629,DrugBank
DB00122,SMP0014630,DrugBank
DB00122,SMP0014631,DrugBank
DB00122,SMP0014632,DrugBank
DB00122,SMP0014633,DrugBank
DB00122,SMP0014634,DrugBank
DB00122,SMP0014635,DrugBank
DB00122,SMP0014636,DrugBank
DB00122,SMP0014637,DrugBank
DB00122,SMP0014638,DrugBank
DB00122,SMP0014639,DrugBank
DB00122,SMP0014640,DrugBank
DB00122,SMP0014641,DrugBank
DB00122,SMP0014642,DrugBank
DB00122,SMP0014643,DrugBank
DB00122,SMP0014644,DrugBank
DB00122,SMP0014645,DrugBank
DB00122,SMP0014646,DrugBank
DB00122,SMP0014647,DrugBank
DB00122,SMP0014648,DrugBank
DB00122,SMP0014649,DrugBank
DB00122,SMP0014650,DrugBank
DB00122,SMP0014651,DrugBank
DB00122,SMP0014652,DrugBank
DB00122,SMP0014653,DrugBank
DB00122,SMP0014654,DrugBank
DB00122,SMP0014655,DrugBank
DB00122,SMP0014656,DrugBank
DB00122,SMP0014657,DrugBank
DB00122,SMP0014658,DrugBank
DB00122,SMP0014659,DrugBank
DB00122,SMP0014660,DrugBank
DB00122,SMP0014661,DrugBank
DB00122,SMP0014662,DrugBank
DB00122,SMP0014663,DrugBank
DB00122,SMP0014664,DrugBank
DB00122,SMP0014665,DrugBank
DB00122,SMP0014666,DrugBank
DB00122,SMP0014667,DrugBank
DB00122,SMP0014668,DrugBank
DB00122,SMP0014669,DrugBank
DB00122,SMP0014670,DrugBank
DB00122,SMP0014671,DrugBank
DB00122,SMP0014672,DrugBank
DB00122,SMP0014673,DrugBank
DB00122,SMP0014674,DrugBank
DB00122,SMP0014675,DrugBank
DB00122,SMP0014676,DrugBank
DB00122,SMP0014677,DrugBank
DB00122,SMP0014678,DrugBank
DB00122,SMP0014679,DrugBank
DB00122,SMP0014680,DrugBank
DB00122,SMP0014681,DrugBank
DB00122,SMP0014682,DrugBank
DB00122,SMP0014683,DrugBank
DB00122,SMP0014684,DrugBank
DB00122,SMP0014685,DrugBank
DB00122,SMP0014686,DrugBank
DB00122,SMP0014687,DrugBank
DB00122,SMP0014688,DrugBank
DB00122,SMP0014689,DrugBank
DB00122,SMP0014690,DrugBank
DB00122,SMP0014691,DrugBank
DB00122,SMP0014692,DrugBank
DB00122,SMP0014693,DrugBank
DB00122,SMP0014694,DrugBank
DB00122,SMP0014695,DrugBank
DB00122,SMP0014696,DrugBank
DB00122,SMP0014697,DrugBank
DB00122,SMP0014698,DrugBank
DB00122,SMP0014699,DrugBank
DB00122,SMP0014700,DrugBank
DB00122,SMP0014701,DrugBank
DB00122,SMP0014702,DrugBank
DB00122,SMP0014703,DrugBank
DB00122,SMP0014704,DrugBank
DB00122,SMP0014705,DrugBank
DB00122,SMP0014706,DrugBank
DB00122,SMP0014707,DrugBank
DB00122,SMP0014708,DrugBank
DB00122,SMP0014709,DrugBank
DB00122,SMP0014710,DrugBank
DB00122,SMP0014711,DrugBank
DB00122,SMP0014712,DrugBank
DB00122,SMP0014713,DrugBank
DB00122,SMP0014714,DrugBank
DB00122,SMP0014715,DrugBank
DB00122,SMP0014716,DrugBank
DB00122,SMP0014717,DrugBank
DB00122,SMP0014718,DrugBank
DB00122,SMP0014719,DrugBank
