smpdb_id,name,category,enzymes,source
SMP0014239,"Phosphatidylcholine Biosynthesis PC(14:0/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014240,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014241,"Phosphatidylcholine Biosynthesis PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014242,"Phosphatidylcholine Biosynthesis PC(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014243,Phosphatidylcholine Biosynthesis PC(14:0/24:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014244,Phosphatidylcholine Biosynthesis PC(14:0/24:1(15Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014245,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014246,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/14:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014247,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/15:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014248,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014249,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/16:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014250,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014251,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014252,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014253,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:2(9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014254,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(6Z,9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014255,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014256,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/18:4(6Z,9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014257,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014258,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014259,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:2(11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014260,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:3(5Z,8Z,11Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014261,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:3(8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014262,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014263,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:4(8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014264,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014265,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014266,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:1(13Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014267,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:2(13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014268,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014269,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014270,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014271,"Phosphatidylcholine Biosynthesis PC(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014272,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/24:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014273,Phosphatidylcholine Biosynthesis PC(14:1(9Z)/24:1(15Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014274,Phosphatidylcholine Biosynthesis PC(15:0/14:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014275,Phosphatidylcholine Biosynthesis PC(15:0/14:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014276,Phosphatidylcholine Biosynthesis PC(15:0/15:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014277,Phosphatidylcholine Biosynthesis PC(15:0/16:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014278,Phosphatidylcholine Biosynthesis PC(15:0/16:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014279,Phosphatidylcholine Biosynthesis PC(15:0/18:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014280,Phosphatidylcholine Biosynthesis PC(15:0/18:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014281,Phosphatidylcholine Biosynthesis PC(15:0/18:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014282,"Phosphatidylcholine Biosynthesis PC(15:0/18:2(9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014283,"Phosphatidylcholine Biosynthesis PC(15:0/18:3(6Z,9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014284,"Phosphatidylcholine Biosynthesis PC(15:0/18:3(9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014285,"Phosphatidylcholine Biosynthesis PC(15:0/18:4(6Z,9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014286,Phosphatidylcholine Biosynthesis PC(15:0/20:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014287,Phosphatidylcholine Biosynthesis PC(15:0/20:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014288,"Phosphatidylcholine Biosynthesis PC(15:0/20:2(11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014289,"Phosphatidylcholine Biosynthesis PC(15:0/20:3(5Z,8Z,11Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014290,"Phosphatidylcholine Biosynthesis PC(15:0/20:3(8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014291,"Phosphatidylcholine Biosynthesis PC(15:0/20:4(5Z,8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014292,"Phosphatidylcholine Biosynthesis PC(15:0/20:4(8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014293,"Phosphatidylcholine Biosynthesis PC(15:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014294,Phosphatidylcholine Biosynthesis PC(15:0/22:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014295,Phosphatidylcholine Biosynthesis PC(15:0/22:1(13Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014296,"Phosphatidylcholine Biosynthesis PC(15:0/22:2(13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014297,"Phosphatidylcholine Biosynthesis PC(15:0/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014298,"Phosphatidylcholine Biosynthesis PC(15:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014299,"Phosphatidylcholine Biosynthesis PC(15:0/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014300,"Phosphatidylcholine Biosynthesis PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014301,Phosphatidylcholine Biosynthesis PC(15:0/24:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014302,Phosphatidylcholine Biosynthesis PC(15:0/24:1(15Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014303,Phosphatidylcholine Biosynthesis PC(16:0/14:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014304,Phosphatidylcholine Biosynthesis PC(16:0/14:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014305,Phosphatidylcholine Biosynthesis PC(16:0/15:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014306,Phosphatidylcholine Biosynthesis PC(16:0/16:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014307,Phosphatidylcholine Biosynthesis PC(16:0/16:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014308,Phosphatidylcholine Biosynthesis PC(16:0/18:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014309,Phosphatidylcholine Biosynthesis PC(16:0/18:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014310,Phosphatidylcholine Biosynthesis PC(16:0/18:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014311,"Phosphatidylcholine Biosynthesis PC(16:0/18:2(9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014312,"Phosphatidylcholine Biosynthesis PC(16:0/18:3(6Z,9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014313,"Phosphatidylcholine Biosynthesis PC(16:0/18:3(9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014314,"Phosphatidylcholine Biosynthesis PC(16:0/18:4(6Z,9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014315,Phosphatidylcholine Biosynthesis PC(16:0/20:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014316,Phosphatidylcholine Biosynthesis PC(16:0/20:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014317,"Phosphatidylcholine Biosynthesis PC(16:0/20:2(11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014318,"Phosphatidylcholine Biosynthesis PC(16:0/20:3(5Z,8Z,11Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014319,"Phosphatidylcholine Biosynthesis PC(16:0/20:3(8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014320,"Phosphatidylcholine Biosynthesis PC(16:0/20:4(5Z,8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014321,"Phosphatidylcholine Biosynthesis PC(16:0/20:4(8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014322,"Phosphatidylcholine Biosynthesis PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014323,Phosphatidylcholine Biosynthesis PC(16:0/22:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014324,Phosphatidylcholine Biosynthesis PC(16:0/22:1(13Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014325,"Phosphatidylcholine Biosynthesis PC(16:0/22:2(13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014326,"Phosphatidylcholine Biosynthesis PC(16:0/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014327,"Phosphatidylcholine Biosynthesis PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014328,"Phosphatidylcholine Biosynthesis PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014329,"Phosphatidylcholine Biosynthesis PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014330,Phosphatidylcholine Biosynthesis PC(16:0/24:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014331,Phosphatidylcholine Biosynthesis PC(16:0/24:1(15Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014332,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/14:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014333,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/14:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014334,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/15:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014335,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/16:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014336,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/16:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014337,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014338,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014339,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014340,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:2(9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014341,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:3(6Z,9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014342,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:3(9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014343,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/18:4(6Z,9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014344,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014345,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014346,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:2(11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014347,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:3(5Z,8Z,11Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014348,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:3(8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014349,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014350,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014351,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014352,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014353,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:1(13Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014354,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:2(13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014355,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014356,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014357,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014358,"Phosphatidylcholine Biosynthesis PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014359,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/24:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014360,Phosphatidylcholine Biosynthesis PC(16:1(9Z)/24:1(15Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014361,Phosphatidylcholine Biosynthesis PC(18:0/14:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014362,Phosphatidylcholine Biosynthesis PC(18:0/14:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014363,Phosphatidylcholine Biosynthesis PC(18:0/15:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014364,Phosphatidylcholine Biosynthesis PC(18:0/16:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014365,Phosphatidylcholine Biosynthesis PC(18:0/16:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014366,Phosphatidylcholine Biosynthesis PC(18:0/18:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014367,Phosphatidylcholine Biosynthesis PC(18:0/18:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014368,Phosphatidylcholine Biosynthesis PC(18:0/18:1(9Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014369,"Phosphatidylcholine Biosynthesis PC(18:0/18:2(9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014370,"Phosphatidylcholine Biosynthesis PC(18:0/18:3(6Z,9Z,12Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014371,"Phosphatidylcholine Biosynthesis PC(18:0/18:3(9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014372,"Phosphatidylcholine Biosynthesis PC(18:0/18:4(6Z,9Z,12Z,15Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014373,Phosphatidylcholine Biosynthesis PC(18:0/20:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014374,Phosphatidylcholine Biosynthesis PC(18:0/20:1(11Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014375,"Phosphatidylcholine Biosynthesis PC(18:0/20:2(11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014376,"Phosphatidylcholine Biosynthesis PC(18:0/20:3(5Z,8Z,11Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014377,"Phosphatidylcholine Biosynthesis PC(18:0/20:3(8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014378,"Phosphatidylcholine Biosynthesis PC(18:0/20:4(5Z,8Z,11Z,14Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014379,"Phosphatidylcholine Biosynthesis PC(18:0/20:4(8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014380,"Phosphatidylcholine Biosynthesis PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014381,Phosphatidylcholine Biosynthesis PC(18:0/22:0),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014382,Phosphatidylcholine Biosynthesis PC(18:0/22:1(13Z)),metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014383,"Phosphatidylcholine Biosynthesis PC(18:0/22:2(13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014384,"Phosphatidylcholine Biosynthesis PC(18:0/22:4(7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
SMP0014385,"Phosphatidylcholine Biosynthesis PC(18:0/22:5(4Z,7Z,10Z,13Z,16Z))",metabolic,P35790|P49585|Q99447|Q9UBM1|Q9UG56|Q9Y6K0,DrugBank
